SiteID,1247689,Site Timezone,-6,Data Timezone,-6,Longitude,-96.7897949219,Latitude,32.7894172668
Year,Month,Day,Hour,Minute,wind speed at 100m (m/s),air temperature at 100m (C)
2012,1,1,0,0,12.81,13.83
2012,1,1,0,5,12.55,13.76
2012,1,1,0,10,12.23,13.66
2012,1,1,0,15,11.89,13.52
2012,1,1,0,20,11.61,13.4
2012,1,1,0,25,11.33,13.27
2012,1,1,0,30,11.16,13.1
2012,1,1,0,35,11.07,12.94
2012,1,1,0,40,11.01,12.83
2012,1,1,0,45,11,12.73
2012,1,1,0,50,10.89,12.58
2012,1,1,0,55,10.81,12.39
2012,1,1,1,0,10.91,12.200000000000001
2012,1,1,1,5,11.07,12.02
2012,1,1,1,10,11.02,11.85
2012,1,1,1,15,10.86,11.67
2012,1,1,1,20,10.78,11.52
2012,1,1,1,25,10.75,11.38
2012,1,1,1,30,10.74,11.27
2012,1,1,1,35,10.85,11.14
2012,1,1,1,40,11,11.02
2012,1,1,1,45,11.24,10.94
2012,1,1,1,50,11.56,10.9
2012,1,1,1,55,11.790000000000001,10.88
2012,1,1,2,0,11.81,10.85
2012,1,1,2,5,11.69,10.78
2012,1,1,2,10,11.44,10.71
2012,1,1,2,15,11.040000000000001,10.65
2012,1,1,2,20,10.620000000000001,10.59
2012,1,1,2,25,10.1,10.53
2012,1,1,2,30,9.6,10.49
2012,1,1,2,35,9.3,10.450000000000001
2012,1,1,2,40,9.42,10.41
2012,1,1,2,45,10.03,10.33
2012,1,1,2,50,10.75,10.21
2012,1,1,2,55,11.11,10.11
2012,1,1,3,0,11.22,10.05
2012,1,1,3,5,11.15,10.02
2012,1,1,3,10,10.86,9.97
2012,1,1,3,15,10.49,9.91
2012,1,1,3,20,10.17,9.84
2012,1,1,3,25,10.03,9.78
2012,1,1,3,30,10.120000000000001,9.72
2012,1,1,3,35,10.46,9.68
2012,1,1,3,40,10.84,9.65
2012,1,1,3,45,11.040000000000001,9.61
2012,1,1,3,50,11.01,9.55
2012,1,1,3,55,10.88,9.49
2012,1,1,4,0,10.75,9.44
2012,1,1,4,5,10.73,9.39
2012,1,1,4,10,10.82,9.35
2012,1,1,4,15,10.89,9.31
2012,1,1,4,20,10.91,9.27
2012,1,1,4,25,10.86,9.21
2012,1,1,4,30,10.74,9.14
2012,1,1,4,35,10.67,9.08
2012,1,1,4,40,10.59,9.02
2012,1,1,4,45,10.56,8.96
2012,1,1,4,50,10.58,8.91
2012,1,1,4,55,10.64,8.870000000000001
2012,1,1,5,0,10.68,8.83
2012,1,1,5,5,10.620000000000001,8.8
2012,1,1,5,10,10.450000000000001,8.76
2012,1,1,5,15,10.28,8.72
2012,1,1,5,20,10.22,8.68
2012,1,1,5,25,10.32,8.63
2012,1,1,5,30,10.47,8.59
2012,1,1,5,35,10.58,8.53
2012,1,1,5,40,10.63,8.47
2012,1,1,5,45,10.6,8.41
2012,1,1,5,50,10.450000000000001,8.35
2012,1,1,5,55,10.15,8.31
2012,1,1,6,0,9.9,8.26
2012,1,1,6,5,9.86,8.2
2012,1,1,6,10,9.96,8.13
2012,1,1,6,15,10.03,8.07
2012,1,1,6,20,10.01,7.99
2012,1,1,6,25,9.94,7.91
2012,1,1,6,30,9.84,7.8500000000000005
2012,1,1,6,35,9.75,7.79
2012,1,1,6,40,9.700000000000001,7.73
2012,1,1,6,45,9.68,7.68
2012,1,1,6,50,9.74,7.640000000000001
2012,1,1,6,55,9.77,7.59
2012,1,1,7,0,9.84,7.55
2012,1,1,7,5,9.92,7.51
2012,1,1,7,10,9.98,7.46
2012,1,1,7,15,10,7.41
2012,1,1,7,20,10.040000000000001,7.37
2012,1,1,7,25,10.05,7.3100000000000005
2012,1,1,7,30,10.08,7.26
2012,1,1,7,35,10.08,7.2
2012,1,1,7,40,10,7.140000000000001
2012,1,1,7,45,9.89,7.07
2012,1,1,7,50,9.88,7.03
2012,1,1,7,55,9.92,6.98
2012,1,1,8,0,10,6.93
2012,1,1,8,5,9.870000000000001,6.83
2012,1,1,8,10,9.790000000000001,6.73
2012,1,1,8,15,9.67,6.7
2012,1,1,8,20,9.28,6.66
2012,1,1,8,25,8.790000000000001,6.57
2012,1,1,8,30,8.53,6.51
2012,1,1,8,35,8.14,6.55
2012,1,1,8,40,8.26,6.640000000000001
2012,1,1,8,45,8.39,6.76
2012,1,1,8,50,8.03,6.82
2012,1,1,8,55,7.97,6.86
2012,1,1,9,0,8.11,6.890000000000001
2012,1,1,9,5,8.15,6.94
2012,1,1,9,10,7.83,6.97
2012,1,1,9,15,7.51,6.98
2012,1,1,9,20,7.37,7.01
2012,1,1,9,25,7.34,7.07
2012,1,1,9,30,7.4,7.12
2012,1,1,9,35,7.44,7.18
2012,1,1,9,40,7.41,7.23
2012,1,1,9,45,7.2,7.28
2012,1,1,9,50,7.03,7.3500000000000005
2012,1,1,9,55,6.87,7.41
2012,1,1,10,0,6.67,7.48
2012,1,1,10,5,6.53,7.55
2012,1,1,10,10,6.36,7.61
2012,1,1,10,15,6.18,7.69
2012,1,1,10,20,6.09,7.7700000000000005
2012,1,1,10,25,6,7.87
2012,1,1,10,30,5.93,7.97
2012,1,1,10,35,5.91,8.08
2012,1,1,10,40,5.93,8.18
2012,1,1,10,45,5.96,8.28
2012,1,1,10,50,5.96,8.38
2012,1,1,10,55,5.96,8.48
2012,1,1,11,0,5.98,8.56
2012,1,1,11,5,5.98,8.65
2012,1,1,11,10,5.95,8.73
2012,1,1,11,15,5.91,8.82
2012,1,1,11,20,5.87,8.9
2012,1,1,11,25,5.82,8.99
2012,1,1,11,30,5.74,9.06
2012,1,1,11,35,5.66,9.14
2012,1,1,11,40,5.65,9.22
2012,1,1,11,45,5.67,9.28
2012,1,1,11,50,5.65,9.36
2012,1,1,11,55,5.59,9.43
2012,1,1,12,0,5.5600000000000005,9.52
2012,1,1,12,5,5.5200000000000005,9.61
2012,1,1,12,10,5.49,9.69
2012,1,1,12,15,5.47,9.790000000000001
2012,1,1,12,20,5.47,9.870000000000001
2012,1,1,12,25,5.46,9.950000000000001
2012,1,1,12,30,5.44,10.02
2012,1,1,12,35,5.44,10.08
2012,1,1,12,40,5.45,10.14
2012,1,1,12,45,5.53,10.19
2012,1,1,12,50,5.65,10.24
2012,1,1,12,55,5.73,10.290000000000001
2012,1,1,13,0,5.76,10.34
2012,1,1,13,5,5.74,10.4
2012,1,1,13,10,5.75,10.46
2012,1,1,13,15,5.79,10.52
2012,1,1,13,20,5.8500000000000005,10.58
2012,1,1,13,25,5.91,10.63
2012,1,1,13,30,5.94,10.68
2012,1,1,13,35,5.95,10.73
2012,1,1,13,40,5.94,10.77
2012,1,1,13,45,5.95,10.82
2012,1,1,13,50,5.94,10.86
2012,1,1,13,55,5.91,10.89
2012,1,1,14,0,5.88,10.93
2012,1,1,14,5,5.9,10.96
2012,1,1,14,10,5.96,10.99
2012,1,1,14,15,6.07,11.01
2012,1,1,14,20,6.19,11.03
2012,1,1,14,25,6.28,11.06
2012,1,1,14,30,6.3100000000000005,11.08
2012,1,1,14,35,6.3,11.09
2012,1,1,14,40,6.23,11.120000000000001
2012,1,1,14,45,6.15,11.14
2012,1,1,14,50,6.11,11.17
2012,1,1,14,55,6.13,11.19
2012,1,1,15,0,6.16,11.21
2012,1,1,15,5,6.16,11.23
2012,1,1,15,10,6.13,11.24
2012,1,1,15,15,6.08,11.24
2012,1,1,15,20,6.0600000000000005,11.25
2012,1,1,15,25,6.08,11.25
2012,1,1,15,30,6.15,11.25
2012,1,1,15,35,6.24,11.25
2012,1,1,15,40,6.33,11.24
2012,1,1,15,45,6.36,11.22
2012,1,1,15,50,6.3100000000000005,11.200000000000001
2012,1,1,15,55,6.23,11.18
2012,1,1,16,0,6.18,11.16
2012,1,1,16,5,6.2700000000000005,11.13
2012,1,1,16,10,6.45,11.09
2012,1,1,16,15,6.65,11.06
2012,1,1,16,20,6.79,11.03
2012,1,1,16,25,6.86,11.01
2012,1,1,16,30,6.88,10.99
2012,1,1,16,35,6.84,10.97
2012,1,1,16,40,6.76,10.950000000000001
2012,1,1,16,45,6.71,10.93
2012,1,1,16,50,6.73,10.9
2012,1,1,16,55,6.79,10.870000000000001
2012,1,1,17,0,6.88,10.85
2012,1,1,17,5,6.95,10.82
2012,1,1,17,10,6.97,10.8
2012,1,1,17,15,6.92,10.78
2012,1,1,17,20,7.0600000000000005,10.77
2012,1,1,17,25,7.23,10.76
2012,1,1,17,30,7.29,10.72
2012,1,1,17,35,7.28,10.69
2012,1,1,17,40,7.16,10.67
2012,1,1,17,45,7.18,10.66
2012,1,1,17,50,7.3500000000000005,10.66
2012,1,1,17,55,7.45,10.64
2012,1,1,18,0,7.38,10.61
2012,1,1,18,5,7.28,10.59
2012,1,1,18,10,7.21,10.59
2012,1,1,18,15,7.22,10.61
2012,1,1,18,20,7.26,10.6
2012,1,1,18,25,7.29,10.59
2012,1,1,18,30,7.26,10.57
2012,1,1,18,35,7.17,10.540000000000001
2012,1,1,18,40,7.04,10.47
2012,1,1,18,45,6.95,10.46
2012,1,1,18,50,6.890000000000001,10.44
2012,1,1,18,55,6.8500000000000005,10.4
2012,1,1,19,0,6.86,10.36
2012,1,1,19,5,6.95,10.32
2012,1,1,19,10,7.09,10.28
2012,1,1,19,15,7.18,10.24
2012,1,1,19,20,7.16,10.200000000000001
2012,1,1,19,25,7.16,10.16
2012,1,1,19,30,7.28,10.120000000000001
2012,1,1,19,35,7.48,10.08
2012,1,1,19,40,7.65,10.03
2012,1,1,19,45,7.72,9.97
2012,1,1,19,50,7.68,9.92
2012,1,1,19,55,7.6000000000000005,9.89
2012,1,1,20,0,7.57,9.86
2012,1,1,20,5,7.65,9.84
2012,1,1,20,10,7.78,9.82
2012,1,1,20,15,7.9,9.78
2012,1,1,20,20,8,9.75
2012,1,1,20,25,8.08,9.72
2012,1,1,20,30,8.13,9.68
2012,1,1,20,35,8.21,9.63
2012,1,1,20,40,8.32,9.58
2012,1,1,20,45,8.44,9.540000000000001
2012,1,1,20,50,8.52,9.49
2012,1,1,20,55,8.47,9.44
2012,1,1,21,0,8.33,9.39
2012,1,1,21,5,8.23,9.35
2012,1,1,21,10,8.21,9.3
2012,1,1,21,15,8.26,9.25
2012,1,1,21,20,8.33,9.21
2012,1,1,21,25,8.41,9.17
2012,1,1,21,30,8.52,9.13
2012,1,1,21,35,8.620000000000001,9.09
2012,1,1,21,40,8.67,9.040000000000001
2012,1,1,21,45,8.65,8.98
2012,1,1,21,50,8.67,8.91
2012,1,1,21,55,8.74,8.85
2012,1,1,22,0,8.82,8.81
2012,1,1,22,5,8.870000000000001,8.790000000000001
2012,1,1,22,10,8.91,8.8
2012,1,1,22,15,8.98,8.81
2012,1,1,22,20,9.08,8.790000000000001
2012,1,1,22,25,9.200000000000001,8.77
2012,1,1,22,30,9.24,8.75
2012,1,1,22,35,9.200000000000001,8.72
2012,1,1,22,40,9.16,8.67
2012,1,1,22,45,9.23,8.620000000000001
2012,1,1,22,50,9.4,8.57
2012,1,1,22,55,9.5,8.53
2012,1,1,23,0,9.5,8.5
2012,1,1,23,5,9.47,8.46
2012,1,1,23,10,9.49,8.42
2012,1,1,23,15,9.49,8.39
2012,1,1,23,20,9.4,8.36
2012,1,1,23,25,9.28,8.31
2012,1,1,23,30,9.14,8.27
2012,1,1,23,35,9.01,8.22
2012,1,1,23,40,8.85,8.17
2012,1,1,23,45,8.74,8.13
2012,1,1,23,50,8.700000000000001,8.09
2012,1,1,23,55,8.67,8.040000000000001
2012,1,2,0,0,8.57,7.99
2012,1,2,0,5,8.44,7.95
2012,1,2,0,10,8.35,7.9
2012,1,2,0,15,8.26,7.86
2012,1,2,0,20,8.18,7.82
2012,1,2,0,25,8.09,7.78
2012,1,2,0,30,7.99,7.74
2012,1,2,0,35,7.87,7.71
2012,1,2,0,40,7.73,7.68
2012,1,2,0,45,7.5600000000000005,7.65
2012,1,2,0,50,7.43,7.61
2012,1,2,0,55,7.34,7.57
2012,1,2,1,0,7.28,7.54
2012,1,2,1,5,7.32,7.5200000000000005
2012,1,2,1,10,7.48,7.51
2012,1,2,1,15,7.66,7.5
2012,1,2,1,20,7.82,7.49
2012,1,2,1,25,8,7.48
2012,1,2,1,30,8.2,7.48
2012,1,2,1,35,8.370000000000001,7.48
2012,1,2,1,40,8.46,7.48
2012,1,2,1,45,8.540000000000001,7.48
2012,1,2,1,50,8.67,7.47
2012,1,2,1,55,8.81,7.44
2012,1,2,2,0,8.92,7.41
2012,1,2,2,5,8.97,7.37
2012,1,2,2,10,8.97,7.33
2012,1,2,2,15,8.96,7.29
2012,1,2,2,20,8.98,7.25
2012,1,2,2,25,9.08,7.22
2012,1,2,2,30,9.200000000000001,7.19
2012,1,2,2,35,9.26,7.16
2012,1,2,2,40,9.27,7.140000000000001
2012,1,2,2,45,9.32,7.11
2012,1,2,2,50,9.43,7.08
2012,1,2,2,55,9.53,7.05
2012,1,2,3,0,9.620000000000001,7.0200000000000005
2012,1,2,3,5,9.69,6.98
2012,1,2,3,10,9.78,6.95
2012,1,2,3,15,9.81,6.92
2012,1,2,3,20,9.76,6.890000000000001
2012,1,2,3,25,9.68,6.87
2012,1,2,3,30,9.59,6.8500000000000005
2012,1,2,3,35,9.49,6.83
2012,1,2,3,40,9.42,6.8100000000000005
2012,1,2,3,45,9.39,6.79
2012,1,2,3,50,9.35,6.78
2012,1,2,3,55,9.3,6.76
2012,1,2,4,0,9.22,6.74
2012,1,2,4,5,9.13,6.71
