SiteID,1629865,Site Timezone,-6,Data Timezone,-6,Longitude,-89.3495788574,Latitude,40.2156600952
Year,Month,Day,Hour,Minute,wind speed at 100m (m/s),air temperature at 100m (C)
2008,1,1,0,0,9.6,-3.71
2008,1,1,0,5,9.57,-3.73
2008,1,1,0,10,9.53,-3.75
2008,1,1,0,15,9.5,-3.77
2008,1,1,0,20,9.46,-3.7800000000000002
2008,1,1,0,25,9.41,-3.8000000000000003
2008,1,1,0,30,9.370000000000001,-3.83
2008,1,1,0,35,9.31,-3.86
2008,1,1,0,40,9.27,-3.88
2008,1,1,0,45,9.24,-3.9
2008,1,1,0,50,9.25,-3.91
2008,1,1,0,55,9.290000000000001,-3.93
2008,1,1,1,0,9.33,-3.94
2008,1,1,1,5,9.370000000000001,-3.94
2008,1,1,1,10,9.4,-3.95
2008,1,1,1,15,9.46,-3.96
2008,1,1,1,20,9.52,-3.97
2008,1,1,1,25,9.6,-3.97
2008,1,1,1,30,9.700000000000001,-3.97
2008,1,1,1,35,9.81,-3.95
2008,1,1,1,40,9.9,-3.93
2008,1,1,1,45,9.89,-3.91
2008,1,1,1,50,9.78,-3.91
2008,1,1,1,55,9.61,-3.92
2008,1,1,2,0,9.43,-3.95
2008,1,1,2,5,9.25,-3.99
2008,1,1,2,10,9.16,-4.03
2008,1,1,2,15,9.27,-4.08
2008,1,1,2,20,9.47,-4.11
2008,1,1,2,25,9.65,-4.12
2008,1,1,2,30,9.700000000000001,-4.11
2008,1,1,2,35,9.620000000000001,-4.11
2008,1,1,2,40,9.55,-4.12
2008,1,1,2,45,9.59,-4.17
2008,1,1,2,50,9.71,-4.23
2008,1,1,2,55,9.86,-4.2700000000000005
2008,1,1,3,0,9.99,-4.3
2008,1,1,3,5,10.1,-4.34
2008,1,1,3,10,10.17,-4.37
2008,1,1,3,15,10.25,-4.41
2008,1,1,3,20,10.3,-4.44
2008,1,1,3,25,10.39,-4.47
2008,1,1,3,30,10.49,-4.5
2008,1,1,3,35,10.56,-4.54
2008,1,1,3,40,10.61,-4.57
2008,1,1,3,45,10.66,-4.6000000000000005
2008,1,1,3,50,10.68,-4.64
2008,1,1,3,55,10.64,-4.67
2008,1,1,4,0,10.55,-4.71
2008,1,1,4,5,10.450000000000001,-4.74
2008,1,1,4,10,10.36,-4.78
2008,1,1,4,15,10.32,-4.82
2008,1,1,4,20,10.32,-4.86
2008,1,1,4,25,10.38,-4.89
2008,1,1,4,30,10.43,-4.92
2008,1,1,4,35,10.48,-4.96
2008,1,1,4,40,10.52,-4.99
2008,1,1,4,45,10.56,-5.03
2008,1,1,4,50,10.59,-5.0600000000000005
2008,1,1,4,55,10.59,-5.09
2008,1,1,5,0,10.57,-5.13
2008,1,1,5,5,10.540000000000001,-5.16
2008,1,1,5,10,10.53,-5.19
2008,1,1,5,15,10.52,-5.22
2008,1,1,5,20,10.540000000000001,-5.25
2008,1,1,5,25,10.53,-5.28
2008,1,1,5,30,10.51,-5.3100000000000005
2008,1,1,5,35,10.51,-5.34
2008,1,1,5,40,10.5,-5.37
2008,1,1,5,45,10.48,-5.4
2008,1,1,5,50,10.46,-5.43
2008,1,1,5,55,10.4,-5.46
2008,1,1,6,0,10.33,-5.5
2008,1,1,6,5,10.27,-5.5200000000000005
2008,1,1,6,10,10.21,-5.5600000000000005
2008,1,1,6,15,10.18,-5.59
2008,1,1,6,20,10.15,-5.61
2008,1,1,6,25,10.120000000000001,-5.64
2008,1,1,6,30,10.1,-5.67
2008,1,1,6,35,10.07,-5.69
2008,1,1,6,40,10.07,-5.72
2008,1,1,6,45,10.07,-5.75
2008,1,1,6,50,10.09,-5.7700000000000005
2008,1,1,6,55,10.11,-5.79
2008,1,1,7,0,10.11,-5.8100000000000005
2008,1,1,7,5,10.1,-5.83
2008,1,1,7,10,10.09,-5.8500000000000005
2008,1,1,7,15,10.06,-5.86
2008,1,1,7,20,10.01,-5.88
2008,1,1,7,25,9.96,-5.89
2008,1,1,7,30,9.89,-5.91
2008,1,1,7,35,9.870000000000001,-5.94
2008,1,1,7,40,9.74,-5.98
2008,1,1,7,45,9.5,-6.0200000000000005
2008,1,1,7,50,9.48,-6.01
2008,1,1,7,55,9.53,-5.99
2008,1,1,8,0,9.59,-5.98
2008,1,1,8,5,9.72,-5.99
2008,1,1,8,10,9.74,-6
2008,1,1,8,15,9.74,-6
2008,1,1,8,20,9.81,-6.01
2008,1,1,8,25,9.8,-6
2008,1,1,8,30,9.78,-6.01
2008,1,1,8,35,9.81,-6.01
