SiteID,1629865,Site Timezone,-6,Data Timezone,-6,Longitude,-89.3495788574,Latitude,40.2156600952
Year,Month,Day,Hour,Minute,wind speed at 100m (m/s),air temperature at 100m (C)
2011,1,1,0,0,12.120000000000001,5.28
2011,1,1,0,5,12.08,4.94
2011,1,1,0,10,12.44,4.58
2011,1,1,0,15,12.98,4.24
2011,1,1,0,20,13.040000000000001,3.99
2011,1,1,0,25,12.63,3.8200000000000003
2011,1,1,0,30,12.08,3.68
2011,1,1,0,35,11.72,3.54
2011,1,1,0,40,11.24,3.42
2011,1,1,0,45,10.75,3.2600000000000002
2011,1,1,0,50,10.3,3.11
2011,1,1,0,55,9.81,2.99
2011,1,1,1,0,9.47,2.89
2011,1,1,1,5,9.31,2.79
2011,1,1,1,10,9.46,2.68
2011,1,1,1,15,9.75,2.57
2011,1,1,1,20,10.41,2.44
2011,1,1,1,25,11.05,2.32
2011,1,1,1,30,11.28,2.19
2011,1,1,1,35,10.92,2.02
2011,1,1,1,40,10.58,1.86
2011,1,1,1,45,10.66,1.7
2011,1,1,1,50,10.67,1.58
2011,1,1,1,55,10.370000000000001,1.5
2011,1,1,2,0,9.81,1.44
2011,1,1,2,5,9.120000000000001,1.4000000000000001
2011,1,1,2,10,8.35,1.34
2011,1,1,2,15,7.61,1.28
2011,1,1,2,20,7.2,1.21
2011,1,1,2,25,7.1000000000000005,1.12
2011,1,1,2,30,7.22,1.01
2011,1,1,2,35,7.44,0.88
2011,1,1,2,40,7.75,0.75
2011,1,1,2,45,8.43,0.59
2011,1,1,2,50,9.36,0.44
2011,1,1,2,55,10.31,0.29
2011,1,1,3,0,10.620000000000001,0.1
2011,1,1,3,5,10.6,-0.1
2011,1,1,3,10,10.75,-0.25
2011,1,1,3,15,11.08,-0.35000000000000003
2011,1,1,3,20,11.35,-0.46
2011,1,1,3,25,11.34,-0.61
2011,1,1,3,30,11.08,-0.77
2011,1,1,3,35,10.77,-0.9
2011,1,1,3,40,10.49,-1
2011,1,1,3,45,10.26,-1.11
2011,1,1,3,50,10.17,-1.22
2011,1,1,3,55,10.46,-1.37
2011,1,1,4,0,10.93,-1.56
2011,1,1,4,5,11.28,-1.72
2011,1,1,4,10,11.44,-1.87
2011,1,1,4,15,11.41,-2
2011,1,1,4,20,11.42,-2.13
2011,1,1,4,25,11.52,-2.24
