Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1173581,-,-,-,43.05,-76.18,-5,127,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,
2010,1,1,0,0,0,0,0,-2,0.866,0.5,93.33,-1,990,N/A
2010,1,1,0,30,0,0,0,-2,0.866,0.5,93.32000000000001,-1,990,N/A
2010,1,1,1,0,0,0,0,-3,0.866,0.5,92.38,-2,990,N/A
2010,1,1,1,30,0,0,0,-3,0.866,0.5,92.38,-2,990,N/A
2010,1,1,2,0,0,0,0,-3,0.866,0.5,91.7,-2,990,N/A
2010,1,1,2,30,0,0,0,-3,0.866,0.5,91.7,-2,990,N/A
2010,1,1,3,0,0,0,0,-3,0.866,0.5,91.48,-2,990,N/A
2010,1,1,3,30,0,0,0,-3,0.866,0.5,91.48,-2,990,N/A
2010,1,1,4,0,0,0,0,-3,0.866,0.6000000000000001,92.29,-2,990,N/A
2010,1,1,4,30,0,0,0,-3,0.866,0.6000000000000001,92.28,-2,990,N/A
2010,1,1,5,0,0,0,0,-3,0.866,0.6000000000000001,92.3,-2,990,N/A
2010,1,1,5,30,0,0,0,-3,0.866,0.6000000000000001,92.3,-2,990,N/A
2010,1,1,6,0,0,0,0,-3,0.866,0.6000000000000001,98.37,-2,990,N/A
2010,1,1,6,30,0,0,0,-3,0.866,0.6000000000000001,98.36,-2,990,N/A
2010,1,1,7,0,0,0,0,-3,0.866,0.6000000000000001,96.85000000000001,-2,990,N/A
2010,1,1,7,30,0,0,0,-3,0.866,0.6000000000000001,89.93,-1,990,N/A
2010,1,1,8,0,13,0,13,-2,0.866,0.6000000000000001,92.89,-1,990,N/A
2010,1,1,8,30,43,28,47,-2,0.866,0.6000000000000001,86.31,0,990,N/A
2010,1,1,9,0,68,6,69,-1,0.866,0.7000000000000001,95.63,0,990,N/A
2010,1,1,9,30,96,13,100,-1,0.866,0.7000000000000001,88.91,0,990,N/A
2010,1,1,10,0,106,0,106,0,0.866,0.7000000000000001,95.87,0,990,N/A
2010,1,1,10,30,124,6,126,0,0.866,0.8,95.85000000000001,0,990,N/A
2010,1,1,11,0,142,18,149,0,0.866,0.9,98.8,1,990,N/A
2010,1,1,11,30,152,23,162,0,0.866,1,98.78,1,990,N/A
2010,1,1,12,0,160,16,167,0,0.866,1.1,98.16,1,990,N/A
2010,1,1,12,30,117,0,117,0,0.866,1.1,98.15,1,990,N/A
2010,1,1,13,0,146,18,154,0,0.866,1.2000000000000002,95.21000000000001,1,990,N/A
2010,1,1,13,30,122,0,122,0,0.866,1.2000000000000002,95.21000000000001,0,990,N/A
2010,1,1,14,0,47,0,47,-1,0.866,1.2000000000000002,91.2,0,990,N/A
2010,1,1,14,30,28,0,28,-1,0.866,1.1,91.2,0,990,N/A
