Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1173581,-,-,-,43.05,-76.18,-5,127,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,
2016,1,1,0,0,0,0,0,-3,0.866,1.2000000000000002,91.60000000000001,-1,1000,N/A
2016,1,1,0,30,0,0,0,-3,0.866,1.1,91.59,-1,1000,N/A
2016,1,1,1,0,0,0,0,-3,0.866,1,92.48,-1,1000,N/A
2016,1,1,1,30,0,0,0,-3,0.866,1,92.48,-1,1000,N/A
2016,1,1,2,0,0,0,0,-3,0.866,1,92.79,-1,1000,N/A
2016,1,1,2,30,0,0,0,-3,0.866,1,92.77,-1,1000,N/A
2016,1,1,3,0,0,0,0,-2,0.866,1,93,-1,1000,N/A
2016,1,1,3,30,0,0,0,-2,0.866,1,92.98,-1,1000,N/A
2016,1,1,4,0,0,0,0,-2,0.866,1.1,93.43,-1,1000,N/A
2016,1,1,4,30,0,0,0,-2,0.866,1.1,86.8,-1,1000,N/A
2016,1,1,5,0,0,0,0,-2,0.866,1.2000000000000002,88.18,-1,1000,N/A
2016,1,1,5,30,0,0,0,-2,0.866,1.2000000000000002,88.16,0,1000,N/A
2016,1,1,6,0,0,0,0,-2,0.866,1.2000000000000002,89.02,0,1000,N/A
2016,1,1,6,30,0,0,0,-2,0.866,1.2000000000000002,89.01,0,1000,N/A
2016,1,1,7,0,0,0,0,-2,0.866,1.2000000000000002,88.7,0,1000,N/A
2016,1,1,7,30,0,0,0,-2,0.866,1.2000000000000002,88.69,0,1000,N/A
2016,1,1,8,0,6,0,6,-2,0.866,1.2000000000000002,89.27,0,1000,N/A
2016,1,1,8,30,20,0,20,-2,0.866,1.2000000000000002,83,0,1000,N/A
2016,1,1,9,0,36,0,36,-2,0.866,1.4000000000000001,83.53,0,1000,N/A
2016,1,1,9,30,51,0,51,-2,0.866,1.5,83.52,0,1000,N/A
2016,1,1,10,0,65,0,65,-2,0.866,1.6,81.55,0,1000,N/A
2016,1,1,10,30,77,0,77,-2,0.866,1.6,81.52,0,1000,N/A
2016,1,1,11,0,46,0,46,-3,0.866,1.7000000000000002,79.87,0,1000,N/A
2016,1,1,11,30,49,0,49,-3,0.866,1.7000000000000002,79.83,0,1000,N/A
2016,1,1,12,0,85,0,85,-3,0.866,1.7000000000000002,78.78,0,1000,N/A
2016,1,1,12,30,145,9,149,-3,0.866,1.7000000000000002,78.76,0,1000,N/A
2016,1,1,13,0,146,18,154,-3,0.866,1.7000000000000002,77.79,0,1000,N/A
2016,1,1,13,30,121,0,121,-3,0.866,1.6,77.79,0,1000,N/A
2016,1,1,14,0,106,0,106,-3,0.866,1.6,77.02,0,1000,N/A
2016,1,1,14,30,87,0,87,-3,0.866,1.5,77.03,0,1000,N/A
2016,1,1,15,0,66,0,66,-3,0.866,1.5,81.5,0,1000,N/A
2016,1,1,15,30,43,0,43,-3,0.866,1.5,81.52,0,1000,N/A
2016,1,1,16,0,20,0,20,-4,0.866,1.6,77.91,-1,1000,N/A
2016,1,1,16,30,0,0,0,-4,0.866,1.6,77.93,-1,1000,N/A
2016,1,1,17,0,0,0,0,-4,0.866,1.7000000000000002,81.4,-1,1000,N/A
