Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1173581,-,-,-,43.05,-76.18,-5,127,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,
2015,1,1,0,0,0,0,0,-11,0.866,1.5,65.94,-5,1000,N/A
2015,1,1,0,30,0,0,0,-11,0.866,1.5,65.94,-5,1000,N/A
2015,1,1,1,0,0,0,0,-11,0.866,1.5,67.57000000000001,-5,1000,N/A
2015,1,1,1,30,0,0,0,-11,0.866,1.4000000000000001,67.57000000000001,-5,1000,N/A
2015,1,1,2,0,0,0,0,-10,0.866,1.4000000000000001,68.22,-5,1000,N/A
2015,1,1,2,30,0,0,0,-10,0.866,1.4000000000000001,68.22,-5,1000,N/A
2015,1,1,3,0,0,0,0,-10,0.866,1.4000000000000001,68.97,-6,1000,N/A
2015,1,1,3,30,0,0,0,-10,0.866,1.4000000000000001,68.97,-5,1000,N/A
2015,1,1,4,0,0,0,0,-10,0.866,1.4000000000000001,70.72,-5,1000,N/A
2015,1,1,4,30,0,0,0,-10,0.866,1.2000000000000002,70.71000000000001,-5,1000,N/A
2015,1,1,5,0,0,0,0,-10,0.866,1.2000000000000002,71.94,-5,1000,N/A
2015,1,1,5,30,0,0,0,-10,0.866,1.2000000000000002,71.92,-5,1000,N/A
2015,1,1,6,0,0,0,0,-10,0.866,1.2000000000000002,72.60000000000001,-5,1000,N/A
2015,1,1,6,30,0,0,0,-10,0.866,1.2000000000000002,72.58,-5,1000,N/A
2015,1,1,7,0,0,0,0,-10,0.866,1.2000000000000002,73.10000000000001,-5,1000,N/A
2015,1,1,7,30,0,0,0,-10,0.866,1.2000000000000002,67.74,-5,1000,N/A
2015,1,1,8,0,18,0,18,-9,0.866,1.4000000000000001,68,-5,1000,N/A
2015,1,1,8,30,44,91,55,-9,0.866,1.5,68,-4,1000,N/A
2015,1,1,9,0,78,108,98,-10,0.866,1.6,67.76,-4,1000,N/A
2015,1,1,9,30,100,110,128,-10,0.866,1.6,62.82,-3,1000,N/A
2015,1,1,10,0,71,604,254,-10,0.866,1.7000000000000002,62.36,-3,1000,N/A
2015,1,1,10,30,119,398,256,-10,0.866,1.7000000000000002,57.84,-3,1000,N/A
2015,1,1,11,0,103,568,317,-10,0.866,1.8,57.34,-3,1000,N/A
2015,1,1,11,30,126,491,321,-10,0.866,1.8,57.31,-2,990,N/A
2015,1,1,12,0,104,614,353,-10,0.866,1.8,56.94,-2,990,N/A
2015,1,1,12,30,121,527,334,-10,0.866,1.7000000000000002,56.92,-2,990,N/A
2015,1,1,13,0,105,583,332,-10,0.866,1.7000000000000002,57.7,-2,990,N/A
2015,1,1,13,30,136,340,260,-10,0.866,1.6,57.69,-2,990,N/A
2015,1,1,14,0,107,429,247,-9,0.866,1.5,60.86,-2,990,N/A
2015,1,1,14,30,85,449,212,-9,0.866,1.4000000000000001,56.5,-2,990,N/A
2015,1,1,15,0,60,658,209,-8,0.866,1.3,60.27,-2,990,N/A
2015,1,1,15,30,48,555,138,-8,0.866,1.2000000000000002,60.27,-2,990,N/A
2015,1,1,16,0,32,374,66,-8,0.866,1.2000000000000002,67.46000000000001,-2,990,N/A
2015,1,1,16,30,0,0,0,-8,0.866,1.2000000000000002,67.47,-2,990,N/A
2015,1,1,17,0,0,0,0,-7,0.866,1.2000000000000002,69.74,-2,990,N/A
2015,1,1,17,30,0,0,0,-7,0.866,1.2000000000000002,64.77,-2,990,N/A
2015,1,1,18,0,0,0,0,-7,0.866,1.2000000000000002,67.64,-2,990,N/A
2015,1,1,18,30,0,0,0,-7,0.866,1.2000000000000002,67.65,-1,990,N/A
2015,1,1,19,0,0,0,0,-6,0.866,1.3,70.5,-1,990,N/A
2015,1,1,19,30,0,0,0,-6,0.866,1.3,70.5,-1,990,N/A
2015,1,1,20,0,0,0,0,-6,0.866,1.3,73.17,-1,990,N/A
2015,1,1,20,30,0,0,0,-6,0.866,1.3,73.18,-1,990,N/A
2015,1,1,21,0,0,0,0,-5,0.866,1.3,75.07000000000001,-1,990,N/A
2015,1,1,21,30,0,0,0,-5,0.866,1.3,75.08,-1,990,N/A
2015,1,1,22,0,0,0,0,-5,0.866,1.3,76.47,-1,990,N/A
2015,1,1,22,30,0,0,0,-5,0.866,1.3,76.48,-1,990,N/A
2015,1,1,23,0,0,0,0,-5,0.866,1.4000000000000001,77.74,-1,1000,N/A
2015,1,1,23,30,0,0,0,-5,0.866,1.4000000000000001,77.75,-1,1000,N/A
2015,1,2,0,0,0,0,0,-5,0.866,1.5,79.9,-1,1000,N/A
2015,1,2,0,30,0,0,0,-5,0.866,1.5,79.93,-1,1000,N/A
2015,1,2,1,0,0,0,0,-4,0.866,1.5,82.38,-1,1000,N/A
