Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1173581,-,-,-,43.05,-76.18,-5,127,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,
2014,1,1,0,0,0,0,0,-13,0.866,1,78.17,-9,1010,N/A
2014,1,1,0,30,0,0,0,-13,0.866,1,78.18,-9,1010,N/A
2014,1,1,1,0,0,0,0,-12,0.866,1,80.66,-9,1010,N/A
2014,1,1,1,30,0,0,0,-12,0.866,1,74.58,-9,1010,N/A
2014,1,1,2,0,0,0,0,-12,0.866,1,76.93,-9,1010,N/A
2014,1,1,2,30,0,0,0,-12,0.866,1,76.94,-8,1010,N/A
2014,1,1,3,0,0,0,0,-12,0.866,1,78.81,-8,1010,N/A
2014,1,1,3,30,0,0,0,-12,0.866,1,78.82000000000001,-8,1010,N/A
2014,1,1,4,0,0,0,0,-11,0.866,1,79.14,-9,1010,N/A
2014,1,1,4,30,0,0,0,-11,0.866,0.9,79.16,-9,1010,N/A
2014,1,1,5,0,0,0,0,-12,0.866,0.9,84.76,-9,1010,N/A
2014,1,1,5,30,0,0,0,-12,0.866,0.9,84.78,-9,1010,N/A
2014,1,1,6,0,0,0,0,-12,0.866,0.9,83.73,-9,1010,N/A
2014,1,1,6,30,0,0,0,-12,0.866,0.9,83.74,-9,1010,N/A
2014,1,1,7,0,0,0,0,-12,0.866,0.9,82.16,-9,1010,N/A
2014,1,1,7,30,0,0,0,-12,0.866,0.9,82.18,-9,1010,N/A
2014,1,1,8,0,17,0,17,-12,0.866,0.9,81.63,-9,1010,N/A
2014,1,1,8,30,44,75,53,-12,0.866,0.9,75.48,-8,1010,N/A
2014,1,1,9,0,52,0,52,-12,0.866,0.9,76.29,-8,1010,N/A
2014,1,1,9,30,98,57,113,-12,0.866,0.9,70.57000000000001,-7,1010,N/A
2014,1,1,10,0,114,276,198,-12,0.866,1,71.19,-7,1010,N/A
2014,1,1,10,30,144,112,183,-12,0.866,1,65.89,-7,1010,N/A
2014,1,1,11,0,153,243,245,-12,0.866,1,66.38,-7,1010,N/A
2014,1,1,11,30,169,97,208,-12,0.866,1,66.36,-6,1010,N/A
2014,1,1,12,0,175,106,218,-12,0.866,1,66.29,-6,1010,N/A
2014,1,1,12,30,170,211,256,-12,0.866,1,66.28,-6,1010,N/A
2014,1,1,13,0,164,202,243,-12,0.866,1,66.46000000000001,-6,1010,N/A
2014,1,1,13,30,124,413,275,-12,0.866,0.9,66.46000000000001,-6,1010,N/A
2014,1,1,14,0,117,348,232,-11,0.866,0.9,67.58,-6,1010,N/A
2014,1,1,14,30,110,205,168,-11,0.866,0.7000000000000001,67.59,-6,1010,N/A
2014,1,1,15,0,88,118,115,-11,0.866,0.6000000000000001,69.92,-7,1010,N/A
2014,1,1,15,30,64,417,132,-11,0.866,0.5,69.92,-7,1010,N/A
2014,1,1,16,0,42,209,61,-11,0.866,0.4,77.32000000000001,-7,1010,N/A
2014,1,1,16,30,0,0,0,-11,0.866,0.4,77.31,-7,1010,N/A
2014,1,1,17,0,0,0,0,-11,0.866,0.4,78.07000000000001,-8,1010,N/A
2014,1,1,17,30,0,0,0,-11,0.866,0.4,78.07000000000001,-8,1010,N/A
2014,1,1,18,0,0,0,0,-11,0.866,0.5,83.26,-8,1010,N/A
