Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1173581,-,-,-,43.05,-76.18,-5,127,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.0
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,
2018,1,1,0,0,0,0,0,-16.400000000000002,0.5,0.8,81.22,-13.9,1011,N/A
2018,1,1,0,30,0,0,0,-16.400000000000002,0.5,0.8,81.22,-13.9,1011,N/A
2018,1,1,1,0,0,0,0,-16.6,0.5,0.7000000000000001,80.47,-14,1011,N/A
2018,1,1,1,30,0,0,0,-16.6,0.5,0.7000000000000001,81.21000000000001,-14.100000000000001,1012,N/A
2018,1,1,2,0,0,0,0,-17,0.5,0.7000000000000001,79.63,-14.200000000000001,1012,N/A
2018,1,1,2,30,0,0,0,-17,0.5,0.7000000000000001,82.28,-14.600000000000001,1012,N/A
2018,1,1,3,0,0,0,0,-17.7,0.5,0.7000000000000001,79.44,-14.9,1012,N/A
2018,1,1,3,30,0,0,0,-17.7,0.5,0.7000000000000001,80.10000000000001,-15,1012,N/A
2018,1,1,4,0,0,0,0,-18.1,0.5,0.7000000000000001,78.66,-15.200000000000001,1011,N/A
2018,1,1,4,30,0,0,0,-18.1,0.5,0.7000000000000001,78.09,-15.100000000000001,1012,N/A
2018,1,1,5,0,0,0,0,-18,0.5,0.7000000000000001,77.49,-14.9,1012,N/A
2018,1,1,5,30,0,0,0,-18,0.5,0.6000000000000001,77.49,-14.9,1012,N/A
