Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,701624,-,-,-,32.77,-96.82,-6,130,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,
2011,1,1,0,0,0,0,0,0.16,2.6,65.43,2,990,N/A
2011,1,1,0,30,0,0,0,0.16,2.9000000000000004,65.47,2,990,N/A
2011,1,1,1,0,0,0,0,0.16,3.3000000000000003,64.93,2,1000,N/A
2011,1,1,1,30,0,0,0,0.16,3.7,69.79,1,1000,N/A
2011,1,1,2,0,0,0,0,0.16,4.1000000000000005,68.93,1,1000,N/A
2011,1,1,2,30,0,0,0,0.16,4.1000000000000005,74.13,0,1000,N/A
2011,1,1,3,0,0,0,0,0.16,4.1000000000000005,73.48,0,1000,N/A
2011,1,1,3,30,0,0,0,0.16,4,73.5,0,1000,N/A
2011,1,1,4,0,0,0,0,0.16,4,71.37,0,1000,N/A
2011,1,1,4,30,0,0,0,0.16,3.8000000000000003,71.39,0,1000,N/A
2011,1,1,5,0,0,0,0,0.16,3.7,69.4,0,1000,N/A
2011,1,1,5,30,0,0,0,0.16,3.6,69.43,0,1000,N/A
2011,1,1,6,0,0,0,0,0.16,3.6,72.86,-1,1000,N/A
2011,1,1,6,30,0,0,0,0.16,3.7,72.9,-1,1000,N/A
2011,1,1,7,0,0,0,0,0.16,3.8000000000000003,69.86,-1,1000,N/A
2011,1,1,7,30,0,0,0,0.16,4.1000000000000005,69.89,0,1000,N/A
2011,1,1,8,0,30,311,55,0.16,4.5,62.43,0,1000,N/A
2011,1,1,8,30,49,530,141,0.16,4.5,58.08,0,1000,N/A
2011,1,1,9,0,59,686,236,0.16,4.6000000000000005,51.38,0,1000,N/A
2011,1,1,9,30,68,770,325,0.16,4.5,51.4,1,1000,N/A
2011,1,1,10,0,71,843,409,0.16,4.5,43.39,2,1000,N/A
2011,1,1,10,30,75,884,480,0.16,4.4,40.39,2,1000,N/A
2011,1,1,11,0,142,600,444,0.16,4.4,35.25,3,1000,N/A
2011,1,1,11,30,77,945,584,0.16,4.3,35.24,4,1000,N/A
2011,1,1,12,0,76,966,613,0.16,4.3,31.64,5,1000,N/A
2011,1,1,12,30,76,972,624,0.16,4.1000000000000005,31.63,5,1000,N/A
2011,1,1,13,0,74,977,618,0.16,4,29.03,5,1000,N/A
2011,1,1,13,30,73,971,595,0.16,3.8000000000000003,29.03,5,1000,N/A
2011,1,1,14,0,71,958,555,0.16,3.6,27.150000000000002,6,1000,N/A
2011,1,1,14,30,68,936,499,0.16,3.4000000000000004,29.09,6,1000,N/A
2011,1,1,15,0,65,898,429,0.16,3.2,29.400000000000002,6,1000,N/A
2011,1,1,15,30,60,850,348,0.16,2.7,31.52,5,1000,N/A
2011,1,1,16,0,53,780,257,0.16,2.3000000000000003,34.6,4,1000,N/A
2011,1,1,16,30,42,668,162,0.16,1.8,39.86,2,1000,N/A
2011,1,1,17,0,27,480,69,0.16,1.3,63.17,1,1000,N/A
2011,1,1,17,30,0,0,0,0.16,1.3,63.190000000000005,0,1000,N/A
2011,1,1,18,0,0,0,0,0.16,1.4000000000000001,60.18,0,1000,N/A
2011,1,1,18,30,0,0,0,0.16,1.4000000000000001,60.19,0,1000,N/A
2011,1,1,19,0,0,0,0,0.16,1.4000000000000001,62.980000000000004,0,1000,N/A
2011,1,1,19,30,0,0,0,0.16,1.4000000000000001,63,0,1000,N/A
2011,1,1,20,0,0,0,0,0.16,1.4000000000000001,61.34,-1,1010,N/A
2011,1,1,20,30,0,0,0,0.16,1.4000000000000001,61.35,-1,1010,N/A
2011,1,1,21,0,0,0,0,0.16,1.4000000000000001,64.86,-2,1010,N/A
2011,1,1,21,30,0,0,0,0.16,1.4000000000000001,64.88,-2,1010,N/A
2011,1,1,22,0,0,0,0,0.16,1.4000000000000001,67.96000000000001,-2,1010,N/A
