Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,701624,-,-,-,32.77,-96.82,-6,130,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,
2016,1,1,0,0,0,0,0,0.148,2.8000000000000003,97.29,3,1010,N/A
2016,1,1,0,30,0,0,0,0.148,2.9000000000000004,97.3,2,1010,N/A
2016,1,1,1,0,0,0,0,0.148,3,94.55,2,1010,N/A
2016,1,1,1,30,0,0,0,0.148,3,94.55,2,1010,N/A
2016,1,1,2,0,0,0,0,0.148,3.1,92.36,2,1010,N/A
2016,1,1,2,30,0,0,0,0.148,3.1,99.21000000000001,2,1010,N/A
2016,1,1,3,0,0,0,0,0.148,3.1,97.55,2,1010,N/A
2016,1,1,3,30,0,0,0,0.148,3.1,97.54,2,1010,N/A
2016,1,1,4,0,0,0,0,0.148,3.2,96.38,2,1010,N/A
2016,1,1,4,30,0,0,0,0.148,3.1,96.4,1,1010,N/A
2016,1,1,5,0,0,0,0,0.148,3.1,95.52,1,1010,N/A
2016,1,1,5,30,0,0,0,0.148,3,95.55,1,1010,N/A
2016,1,1,6,0,0,0,0,0.148,3,94.77,1,1010,N/A
2016,1,1,6,30,0,0,0,0.148,2.9000000000000004,94.79,1,1010,N/A
2016,1,1,7,0,0,0,0,0.148,2.9000000000000004,94.04,1,1010,N/A
2016,1,1,7,30,0,0,0,0.148,3,94.06,1,1010,N/A
2016,1,1,8,0,30,262,52,0.148,3.1,94.51,1,1010,N/A
2016,1,1,8,30,53,464,133,0.148,3.1,94.54,1,1010,N/A
2016,1,1,9,0,67,600,222,0.148,3.2,89.14,2,1010,N/A
2016,1,1,9,30,78,685,307,0.148,3.3000000000000003,83.05,3,1010,N/A
2016,1,1,10,0,83,754,386,0.148,3.5,74.14,4,1010,N/A
2016,1,1,10,30,172,392,352,0.148,3.4000000000000004,74.12,4,1010,N/A
2016,1,1,11,0,221,247,345,0.148,3.4000000000000004,67.4,5,1010,N/A
2016,1,1,11,30,244,200,352,0.148,3.3000000000000003,67.37,5,1010,N/A
2016,1,1,12,0,258,168,351,0.148,3.2,62.89,6,1010,N/A
2016,1,1,12,30,250,280,408,0.148,3.2,62.86,6,1010,N/A
2016,1,1,13,0,250,254,392,0.148,3.3000000000000003,63.54,7,1010,N/A
2016,1,1,13,30,243,96,295,0.148,3.3000000000000003,63.52,7,1010,N/A
2016,1,1,14,0,196,397,396,0.148,3.3000000000000003,60.17,7,1010,N/A
2016,1,1,14,30,191,296,327,0.148,3.2,60.17,7,1010,N/A
2016,1,1,15,0,163,278,276,0.148,3.1,61.58,7,1010,N/A
2016,1,1,15,30,138,248,222,0.148,2.5,65.96000000000001,6,1010,N/A
2016,1,1,16,0,103,228,163,0.148,1.9000000000000001,74.54,6,1010,N/A
2016,1,1,16,30,67,183,100,0.148,1.6,79.89,5,1010,N/A
2016,1,1,17,0,31,112,41,0.148,1.4000000000000001,83.59,4,1010,N/A
2016,1,1,17,30,0,0,0,0.148,1.4000000000000001,89.69,3,1010,N/A
2016,1,1,18,0,0,0,0,0.148,1.5,85.56,3,1010,N/A
2016,1,1,18,30,0,0,0,0.148,1.5,91.87,3,1010,N/A
2016,1,1,19,0,0,0,0,0.148,1.5,88.71000000000001,3,1010,N/A
2016,1,1,19,30,0,0,0,0.148,1.4000000000000001,88.72,2,1010,N/A
2016,1,1,20,0,0,0,0,0.148,1.4000000000000001,86.22,2,1010,N/A
2016,1,1,20,30,0,0,0,0.148,1.4000000000000001,86.22,2,1010,N/A
2016,1,1,21,0,0,0,0,0.148,1.4000000000000001,84.82000000000001,2,1010,N/A
2016,1,1,21,30,0,0,0,0.148,1.3,91.10000000000001,2,1010,N/A
2016,1,1,22,0,0,0,0,0.148,1.3,90.8,2,1010,N/A
2016,1,1,22,30,0,0,0,0.148,1.2000000000000002,90.79,1,1010,N/A
2016,1,1,23,0,0,0,0,0.148,1.2000000000000002,89.47,1,1010,N/A
2016,1,1,23,30,0,0,0,0.148,1.2000000000000002,89.46000000000001,1,1010,N/A
2016,1,2,0,0,0,0,0,0.148,1.2000000000000002,88.86,1,1010,N/A
2016,1,2,0,30,0,0,0,0.148,1.2000000000000002,88.85000000000001,1,1010,N/A
2016,1,2,1,0,0,0,0,0.148,1.2000000000000002,88.67,1,1010,N/A
2016,1,2,1,30,0,0,0,0.148,1.2000000000000002,88.65,1,1010,N/A
2016,1,2,2,0,0,0,0,0.148,1.2000000000000002,87.68,1,1010,N/A
2016,1,2,2,30,0,0,0,0.148,1.1,94.21000000000001,1,1010,N/A
2016,1,2,3,0,0,0,0,0.148,1.1,92.97,1,1010,N/A
2016,1,2,3,30,0,0,0,0.148,1.1,92.96000000000001,0,1010,N/A
2016,1,2,4,0,0,0,0,0.148,1.2000000000000002,89.3,0,1010,N/A
2016,1,2,4,30,0,0,0,0.148,1.1,89.29,0,1010,N/A
2016,1,2,5,0,0,0,0,0.148,1.1,89.8,0,1010,N/A
