SiteID,1942204,Site Timezone,-5,Data Timezone,-5,Longitude,-82.5199890137,Latitude,40.7568778992
Year,Month,Day,Hour,Minute,wind speed at 100m (m/s),air temperature at 100m (C)
2008,1,1,0,0,10.290000000000001,1.83
2008,1,1,0,5,9.67,1.78
2008,1,1,0,10,9.61,1.74
2008,1,1,0,15,9.98,1.85
2008,1,1,0,20,10.03,1.94
2008,1,1,0,25,10.36,1.8900000000000001
2008,1,1,0,30,10.66,1.73
2008,1,1,0,35,10.94,1.48
2008,1,1,0,40,10.96,0.97
2008,1,1,0,45,10.700000000000001,0.18
2008,1,1,0,50,11.33,-0.19
2008,1,1,0,55,10.74,-0.2
2008,1,1,1,0,10.9,-0.06
2008,1,1,1,5,11.1,0.04
2008,1,1,1,10,11.18,0.11
2008,1,1,1,15,11.27,0.16
2008,1,1,1,20,11.43,0.19
2008,1,1,1,25,11.53,0.22
2008,1,1,1,30,11.61,0.29
2008,1,1,1,35,11.66,0.38
2008,1,1,1,40,11.66,0.47000000000000003
2008,1,1,1,45,11.950000000000001,0.5700000000000001
2008,1,1,1,50,12.11,0.65
2008,1,1,1,55,12.280000000000001,0.75
2008,1,1,2,0,12.76,0.81
2008,1,1,2,5,13.44,0.87
2008,1,1,2,10,14.14,0.9
2008,1,1,2,15,14.43,0.87
2008,1,1,2,20,14.35,0.8300000000000001
2008,1,1,2,25,14.07,0.8
2008,1,1,2,30,13.700000000000001,0.76
2008,1,1,2,35,13.120000000000001,0.7000000000000001
2008,1,1,2,40,12.6,0.61
2008,1,1,2,45,12.33,0.5
2008,1,1,2,50,12.23,0.41000000000000003
2008,1,1,2,55,12.16,0.32
2008,1,1,3,0,12.200000000000001,0.22
2008,1,1,3,5,12.3,0.14
2008,1,1,3,10,12.61,0.15
2008,1,1,3,15,12.88,0.18
2008,1,1,3,20,13.120000000000001,0.18
2008,1,1,3,25,13.280000000000001,0.12
2008,1,1,3,30,13.52,0.03
2008,1,1,3,35,13.76,-0.07
2008,1,1,3,40,13.780000000000001,-0.14
2008,1,1,3,45,13.74,-0.12
2008,1,1,3,50,13.72,-0.12
2008,1,1,3,55,13.63,-0.21
2008,1,1,4,0,13.48,-0.33
2008,1,1,4,5,13.47,-0.39
2008,1,1,4,10,13.65,-0.4
2008,1,1,4,15,13.870000000000001,-0.42
2008,1,1,4,20,14.11,-0.46
2008,1,1,4,25,14.25,-0.53
2008,1,1,4,30,14.42,-0.63
2008,1,1,4,35,14.47,-0.73
2008,1,1,4,40,14.56,-0.8200000000000001
2008,1,1,4,45,14.8,-0.91
2008,1,1,4,50,14.93,-1.02
2008,1,1,4,55,15.1,-1.11
2008,1,1,5,0,15.22,-1.19
2008,1,1,5,5,15.27,-1.27
2008,1,1,5,10,15.31,-1.33
2008,1,1,5,15,15.4,-1.37
2008,1,1,5,20,15.42,-1.43
2008,1,1,5,25,15.47,-1.52
2008,1,1,5,30,15.5,-1.59
2008,1,1,5,35,15.66,-1.6400000000000001
2008,1,1,5,40,15.72,-1.6600000000000001
2008,1,1,5,45,15.780000000000001,-1.7
2008,1,1,5,50,16,-1.74
2008,1,1,5,55,16.240000000000002,-1.82
