Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,889302,-,-,-,40.09,-88.26,-6,227,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,
2010,1,1,0,0,0,0,0,-15,0.866,4.3,83.91,-13,990,N/A
2010,1,1,0,30,0,0,0,-15,0.866,4.2,83.93,-13,990,N/A
2010,1,1,1,0,0,0,0,-15,0.866,4.2,81.57000000000001,-13,990,N/A
2010,1,1,1,30,0,0,0,-15,0.866,4.2,81.59,-13,990,N/A
2010,1,1,2,0,0,0,0,-15,0.866,4.3,79.57000000000001,-13,990,N/A
2010,1,1,2,30,0,0,0,-15,0.866,4.1000000000000005,79.57000000000001,-13,990,N/A
2010,1,1,3,0,0,0,0,-16,0.866,4.1000000000000005,83.67,-14,990,N/A
2010,1,1,3,30,0,0,0,-16,0.866,4.1000000000000005,83.68,-14,990,N/A
2010,1,1,4,0,0,0,0,-16,0.866,4.1000000000000005,80.64,-14,990,N/A
2010,1,1,4,30,0,0,0,-16,0.866,4,80.65,-14,990,N/A
2010,1,1,5,0,0,0,0,-16,0.866,4,78.11,-14,990,N/A
2010,1,1,5,30,0,0,0,-16,0.866,4,78.12,-14,990,N/A
2010,1,1,6,0,0,0,0,-17,0.866,4,82.75,-15,990,N/A
2010,1,1,6,30,0,0,0,-17,0.866,3.9000000000000004,82.76,-15,990,N/A
2010,1,1,7,0,0,0,0,-17,0.866,3.9000000000000004,81.85000000000001,-15,1000,N/A
2010,1,1,7,30,14,195,19,-17,0.866,4.1000000000000005,75.41,-14,1000,N/A
2010,1,1,8,0,36,473,88,-16,0.866,4.4,75.44,-13,1000,N/A
2010,1,1,8,30,52,626,168,-16,0.866,4.5,69.60000000000001,-12,1000,N/A
2010,1,1,9,0,64,726,248,-15,0.866,4.6000000000000005,69.93,-11,1000,N/A
2010,1,1,9,30,74,789,321,-15,0.866,4.6000000000000005,64.6,-10,1000,N/A
2010,1,1,10,0,82,828,383,-14,0.866,4.6000000000000005,69.38,-10,1000,N/A
2010,1,1,10,30,87,856,433,-14,0.866,4.6000000000000005,64.12,-9,1000,N/A
2010,1,1,11,0,92,873,469,-13,0.866,4.7,67.32000000000001,-9,1000,N/A
2010,1,1,11,30,94,882,490,-13,0.866,4.7,62.25,-8,1000,N/A
2010,1,1,12,0,180,32,195,-13,0.866,4.7,65.36,-8,1000,N/A
2010,1,1,12,30,194,206,286,-13,0.866,4.7,65.34,-8,990,N/A
2010,1,1,13,0,164,23,174,-12,0.866,4.7,67.42,-8,990,N/A
2010,1,1,13,30,99,801,417,-12,0.866,4.7,67.41,-8,990,N/A
2010,1,1,14,0,142,46,158,-12,0.866,4.800000000000001,67.45,-8,990,N/A
2010,1,1,14,30,120,204,182,-12,0.866,4.800000000000001,67.45,-8,990,N/A
2010,1,1,15,0,56,0,56,-13,0.866,4.800000000000001,66.12,-8,990,N/A
2010,1,1,15,30,36,0,36,-13,0.866,4.800000000000001,66.12,-8,990,N/A
2010,1,1,16,0,17,0,17,-13,0.866,4.9,69.77,-9,990,N/A
2010,1,1,16,30,0,0,0,-13,0.866,5,69.79,-9,1000,N/A
2010,1,1,17,0,0,0,0,-13,0.866,5.2,73.55,-10,1000,N/A
2010,1,1,17,30,0,0,0,-13,0.866,5.300000000000001,73.57000000000001,-10,1000,N/A
2010,1,1,18,0,0,0,0,-14,0.866,5.4,71.46000000000001,-10,1000,N/A
2010,1,1,18,30,0,0,0,-14,0.866,5.300000000000001,71.47,-10,1000,N/A
2010,1,1,19,0,0,0,0,-14,0.866,5.2,75.19,-11,1000,N/A
2010,1,1,19,30,0,0,0,-14,0.866,5.1000000000000005,75.2,-11,1000,N/A
2010,1,1,20,0,0,0,0,-14,0.866,5.1000000000000005,74.31,-11,1000,N/A
2010,1,1,20,30,0,0,0,-14,0.866,5.1000000000000005,74.31,-11,1000,N/A
2010,1,1,21,0,0,0,0,-14,0.866,5.1000000000000005,73.87,-11,1000,N/A
2010,1,1,21,30,0,0,0,-14,0.866,5.1000000000000005,73.87,-11,1000,N/A
2010,1,1,22,0,0,0,0,-14,0.866,5.1000000000000005,79.83,-12,1000,N/A
2010,1,1,22,30,0,0,0,-14,0.866,5.1000000000000005,79.83,-12,1000,N/A
2010,1,1,23,0,0,0,0,-14,0.866,5.1000000000000005,78.62,-12,1000,N/A
2010,1,1,23,30,0,0,0,-14,0.866,5.1000000000000005,78.63,-12,1000,N/A
2010,1,2,0,0,0,0,0,-15,0.866,5.1000000000000005,77.13,-12,1000,N/A
2010,1,2,0,30,0,0,0,-15,0.866,5.1000000000000005,77.14,-12,1000,N/A
2010,1,2,1,0,0,0,0,-15,0.866,5.1000000000000005,75.41,-13,1000,N/A
2010,1,2,1,30,0,0,0,-15,0.866,5,75.42,-13,1000,N/A
2010,1,2,2,0,0,0,0,-15,0.866,5,80.19,-13,1000,N/A
2010,1,2,2,30,0,0,0,-15,0.866,5,80.19,-13,1000,N/A
2010,1,2,3,0,0,0,0,-15,0.866,5,78.97,-13,1000,N/A
2010,1,2,3,30,0,0,0,-15,0.866,4.9,78.98,-13,1000,N/A
2010,1,2,4,0,0,0,0,-16,0.866,4.9,77.38,-13,1000,N/A
2010,1,2,4,30,0,0,0,-16,0.866,4.6000000000000005,77.39,-13,1000,N/A
2010,1,2,5,0,0,0,0,-16,0.866,4.4,74.61,-14,1000,N/A
2010,1,2,5,30,0,0,0,-16,0.866,4.2,74.61,-14,1000,N/A
2010,1,2,6,0,0,0,0,-17,0.866,4,76.68,-14,1000,N/A
2010,1,2,6,30,0,0,0,-17,0.866,3.8000000000000003,76.69,-14,1000,N/A
2010,1,2,7,0,0,0,0,-17,0.866,3.7,79.25,-15,1000,N/A
2010,1,2,7,30,14,255,21,-17,0.866,3.8000000000000003,73.01,-14,1000,N/A
2010,1,2,8,0,33,549,93,-17,0.866,3.9000000000000004,74.49,-14,1000,N/A
2010,1,2,8,30,48,700,178,-17,0.866,4,68.68,-13,1000,N/A
2010,1,2,9,0,58,794,260,-16,0.866,4.1000000000000005,67.39,-12,1000,N/A
2010,1,2,9,30,67,855,335,-16,0.866,4.1000000000000005,62.21,-11,1000,N/A
2010,1,2,10,0,74,894,400,-16,0.866,4.2,65.9,-11,1000,N/A
2010,1,2,10,30,78,922,451,-16,0.866,4.3,60.86,-10,1000,N/A
2010,1,2,11,0,82,940,489,-15,0.866,4.5,63.63,-10,1000,N/A
2010,1,2,11,30,84,950,511,-15,0.866,4.6000000000000005,63.6,-10,1000,N/A
2010,1,2,12,0,87,947,518,-15,0.866,4.7,65.23,-10,1000,N/A
2010,1,2,12,30,86,943,508,-15,0.866,4.7,60.28,-9,1000,N/A
2010,1,2,13,0,84,932,483,-15,0.866,4.7,59.89,-9,1000,N/A
2010,1,2,13,30,80,912,443,-15,0.866,4.6000000000000005,59.89,-9,1000,N/A
2010,1,2,14,0,74,883,389,-15,0.866,4.5,58.370000000000005,-10,1000,N/A
2010,1,2,14,30,67,838,322,-15,0.866,4.2,58.370000000000005,-10,1000,N/A
2010,1,2,15,0,58,772,245,-16,0.866,4,60.36,-11,1000,N/A
2010,1,2,15,30,47,670,162,-16,0.866,3.6,65.35,-12,1000,N/A
2010,1,2,16,0,31,500,78,-17,0.866,3.3000000000000003,69,-13,1000,N/A
2010,1,2,16,30,0,0,0,-17,0.866,3.1,69.01,-14,1000,N/A
2010,1,2,17,0,0,0,0,-17,0.866,3,73.39,-15,1000,N/A
2010,1,2,17,30,0,0,0,-17,0.866,2.9000000000000004,73.4,-15,1000,N/A
2010,1,2,18,0,0,0,0,-17,0.866,2.9000000000000004,78.22,-15,1000,N/A
2010,1,2,18,30,0,0,0,-17,0.866,2.9000000000000004,78.23,-15,1000,N/A
2010,1,2,19,0,0,0,0,-18,0.866,2.9000000000000004,81.75,-16,1000,N/A
2010,1,2,19,30,0,0,0,-18,0.866,3,81.74,-16,1000,N/A
2010,1,2,20,0,0,0,0,-19,0.866,3.2,83,-17,1000,N/A
2010,1,2,20,30,0,0,0,-19,0.866,3.2,83,-17,1000,N/A
2010,1,2,21,0,0,0,0,-20,0.866,3.3000000000000003,83.15,-18,1000,N/A
2010,1,2,21,30,0,0,0,-20,0.866,3.2,83.14,-18,1000,N/A
2010,1,2,22,0,0,0,0,-20,0.866,3.2,79.11,-18,1000,N/A
2010,1,2,22,30,0,0,0,-20,0.866,3.1,79.11,-18,1000,N/A
2010,1,2,23,0,0,0,0,-21,0.866,3,76.89,-18,1000,N/A
2010,1,2,23,30,0,0,0,-21,0.866,2.9000000000000004,76.88,-18,1000,N/A
2010,1,3,0,0,0,0,0,-21,0.866,2.9000000000000004,75.69,-18,1000,N/A
2010,1,3,0,30,0,0,0,-21,0.866,2.8000000000000003,75.7,-18,1000,N/A
2010,1,3,1,0,0,0,0,-21,0.866,2.8000000000000003,81.81,-19,1000,N/A
