Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,889302,-,-,-,40.09,-88.26,-6,227,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,
2011,1,1,0,0,0,0,0,0,0.147,3.6,99.97,1,980,N/A
2011,1,1,0,30,0,0,0,1,0.147,3.2,100,1,980,N/A
2011,1,1,1,0,0,0,0,0,0.147,2.8000000000000003,98.01,1,980,N/A
2011,1,1,1,30,0,0,0,0,0.147,3.3000000000000003,98.05,0,980,N/A
2011,1,1,2,0,0,0,0,0,0.147,3.8000000000000003,91.81,0,980,N/A
2011,1,1,2,30,0,0,0,0,0.147,4.1000000000000005,98.67,0,980,N/A
2011,1,1,3,0,0,0,0,-2,0.147,4.6000000000000005,82.56,0,980,N/A
2011,1,1,3,30,0,0,0,-2,0.147,4.6000000000000005,88.81,-1,980,N/A
2011,1,1,4,0,0,0,0,-5,0.147,4.7,75.2,-2,980,N/A
2011,1,1,4,30,0,0,0,-5,0.147,4.4,81.01,-3,980,N/A
2011,1,1,5,0,0,0,0,-8,0.147,4.2,70.35000000000001,-4,980,N/A
2011,1,1,5,30,0,0,0,-8,0.147,3.9000000000000004,75.9,-5,980,N/A
2011,1,1,6,0,0,0,0,-10,0.147,3.7,70.62,-6,980,N/A
2011,1,1,6,30,0,0,0,-10,0.147,4,70.65,-6,980,N/A
2011,1,1,7,0,0,0,0,-11,0.147,4.4,66.42,-6,980,N/A
2011,1,1,7,30,0,0,0,-11,0.147,5,61.57,-5,980,N/A
2011,1,1,8,0,3,0,3,-11,0.147,5.7,55.2,-4,980,N/A
2011,1,1,8,30,22,0,22,-11,0.147,6.300000000000001,51.24,-3,980,N/A
2011,1,1,9,0,65,0,65,-12,0.147,6.9,48.15,-3,980,N/A
2011,1,1,9,30,37,0,37,-12,0.147,7.2,48.15,-3,980,N/A
2011,1,1,10,0,79,0,79,-12,0.147,7.5,46.54,-3,980,N/A
2011,1,1,10,30,90,0,90,-12,0.147,7.7,46.53,-3,980,N/A
2011,1,1,11,0,88,0,88,-12,0.147,7.9,46.21,-3,980,N/A
2011,1,1,11,30,149,1,150,-12,0.147,7.9,42.92,-3,980,N/A
2011,1,1,12,0,198,89,238,-12,0.147,7.9,43.07,-3,980,N/A
2011,1,1,12,30,197,118,250,-12,0.147,7.800000000000001,43.08,-2,980,N/A
2011,1,1,13,0,70,900,454,-12,0.147,7.7,43.68,-2,980,N/A
2011,1,1,13,30,68,883,417,-12,0.147,7.5,43.69,-2,980,N/A
2011,1,1,14,0,62,864,368,-12,0.147,7.300000000000001,44.38,-2,980,N/A
2011,1,1,14,30,58,817,304,-12,0.147,6.9,44.39,-2,990,N/A
2011,1,1,15,0,48,766,232,-12,0.147,6.5,48.35,-3,990,N/A
2011,1,1,15,30,40,664,152,-12,0.147,5.800000000000001,52.120000000000005,-4,990,N/A
2011,1,1,16,0,27,499,73,-12,0.147,5.2,56.46,-5,990,N/A
2011,1,1,16,30,0,0,0,-12,0.147,5,56.49,-5,990,N/A
2011,1,1,17,0,0,0,0,-12,0.147,4.800000000000001,57.050000000000004,-5,990,N/A
2011,1,1,17,30,0,0,0,-12,0.147,4.9,57.08,-5,990,N/A
2011,1,1,18,0,0,0,0,-11,0.147,5,58,-6,990,N/A
2011,1,1,18,30,0,0,0,-11,0.147,5,58.03,-6,990,N/A
2011,1,1,19,0,0,0,0,-12,0.147,5.1000000000000005,62.06,-6,990,N/A
2011,1,1,19,30,0,0,0,-12,0.147,5.1000000000000005,62.08,-6,990,N/A
2011,1,1,20,0,0,0,0,-12,0.147,5.1000000000000005,59.660000000000004,-6,990,N/A
2011,1,1,20,30,0,0,0,-12,0.147,4.9,59.67,-6,990,N/A
