Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,889302,-,-,-,40.09,-88.26,-6,227,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,
2013,1,1,0,0,0,0,0,-7,0.866,3,78.13,-5,990,N/A
2013,1,1,0,30,0,0,0,-7,0.866,3.1,78.15,-5,990,N/A
2013,1,1,1,0,0,0,0,-8,0.866,3.2,77.15,-5,990,N/A
2013,1,1,1,30,0,0,0,-8,0.866,3.1,77.15,-5,990,N/A
2013,1,1,2,0,0,0,0,-9,0.866,3,79.01,-6,990,N/A
2013,1,1,2,30,0,0,0,-9,0.866,2.8000000000000003,79.01,-6,990,N/A
2013,1,1,3,0,0,0,0,-9,0.866,2.7,82.03,-7,990,N/A
2013,1,1,3,30,0,0,0,-9,0.866,2.7,82.03,-7,990,N/A
2013,1,1,4,0,0,0,0,-10,0.866,2.8000000000000003,78.91,-7,990,N/A
2013,1,1,4,30,0,0,0,-10,0.866,2.9000000000000004,78.91,-7,990,N/A
2013,1,1,5,0,0,0,0,-10,0.866,3,81.93,-8,990,N/A
2013,1,1,5,30,0,0,0,-10,0.866,3,81.94,-8,990,N/A
2013,1,1,6,0,0,0,0,-11,0.866,3.1,78.43,-8,990,N/A
2013,1,1,6,30,0,0,0,-11,0.866,3,78.45,-8,990,N/A
2013,1,1,7,0,0,0,0,-11,0.866,3,81.56,-9,990,N/A
2013,1,1,7,30,13,198,19,-11,0.866,3,75.48,-8,990,N/A
2013,1,1,8,0,33,348,71,-11,0.866,3.1,75.2,-8,990,N/A
2013,1,1,8,30,69,41,77,-11,0.866,3.2,69.63,-7,990,N/A
2013,1,1,9,0,62,717,245,-11,0.866,3.4000000000000004,67.66,-6,990,N/A
2013,1,1,9,30,129,123,168,-11,0.866,3.2,62.71,-5,990,N/A
2013,1,1,10,0,115,474,287,-10,0.866,3.1,61.2,-4,990,N/A
2013,1,1,10,30,86,685,363,-10,0.866,3,56.77,-3,990,N/A
2013,1,1,11,0,83,895,470,-10,0.866,3,53.29,-3,990,N/A
2013,1,1,11,30,85,907,492,-10,0.866,2.9000000000000004,53.26,-2,990,N/A
2013,1,1,12,0,83,916,499,-10,0.866,2.8000000000000003,53.94,-2,990,N/A
2013,1,1,12,30,82,913,490,-10,0.866,2.8000000000000003,50.11,-1,990,N/A
2013,1,1,13,0,80,904,466,-10,0.866,2.9000000000000004,49.76,-1,990,N/A
2013,1,1,13,30,76,885,427,-10,0.866,2.9000000000000004,49.75,-1,990,N/A
2013,1,1,14,0,70,857,374,-10,0.866,2.9000000000000004,48.800000000000004,-1,990,N/A
2013,1,1,14,30,64,813,310,-10,0.866,2.8000000000000003,48.800000000000004,-1,990,N/A
2013,1,1,15,0,55,750,235,-11,0.866,2.7,50.06,-2,990,N/A
2013,1,1,15,30,44,650,155,-11,0.866,2.2,53.93,-3,990,N/A
2013,1,1,16,0,29,484,74,-10,0.866,1.7000000000000002,66.46000000000001,-5,990,N/A
2013,1,1,16,30,0,0,0,-10,0.866,1.7000000000000002,66.49,-5,990,N/A
2013,1,1,17,0,0,0,0,-10,0.866,1.7000000000000002,68.93,-6,990,N/A
2013,1,1,17,30,0,0,0,-10,0.866,1.7000000000000002,68.96000000000001,-6,990,N/A
2013,1,1,18,0,0,0,0,-11,0.866,1.8,70.97,-7,990,N/A
2013,1,1,18,30,0,0,0,-11,0.866,1.8,70.98,-7,990,N/A
2013,1,1,19,0,0,0,0,-11,0.866,1.9000000000000001,73.8,-8,990,N/A
2013,1,1,19,30,0,0,0,-11,0.866,1.9000000000000001,73.8,-8,990,N/A
2013,1,1,20,0,0,0,0,-12,0.866,1.9000000000000001,71.88,-8,990,N/A
2013,1,1,20,30,0,0,0,-12,0.866,1.9000000000000001,71.88,-8,990,N/A
2013,1,1,21,0,0,0,0,-12,0.866,1.9000000000000001,74.94,-9,990,N/A
2013,1,1,21,30,0,0,0,-12,0.866,1.9000000000000001,74.93,-9,990,N/A
2013,1,1,22,0,0,0,0,-13,0.866,2,78.22,-10,990,N/A
2013,1,1,22,30,0,0,0,-13,0.866,1.9000000000000001,78.21000000000001,-10,990,N/A
2013,1,1,23,0,0,0,0,-13,0.866,1.9000000000000001,81.69,-11,990,N/A
2013,1,1,23,30,0,0,0,-13,0.866,1.8,81.68,-11,990,N/A
2013,1,2,0,0,0,0,0,-13,0.866,1.8,79.29,-11,990,N/A
2013,1,2,0,30,0,0,0,-13,0.866,1.7000000000000002,79.3,-11,990,N/A
2013,1,2,1,0,0,0,0,-14,0.866,1.6,77.62,-11,990,N/A
2013,1,2,1,30,0,0,0,-14,0.866,1.5,77.62,-11,990,N/A
2013,1,2,2,0,0,0,0,-14,0.866,1.4000000000000001,82.44,-12,990,N/A
2013,1,2,2,30,0,0,0,-14,0.866,1.3,82.43,-12,990,N/A
2013,1,2,3,0,0,0,0,-14,0.866,1.3,81.35000000000001,-12,990,N/A
2013,1,2,3,30,0,0,0,-14,0.866,1.1,81.35000000000001,-12,990,N/A
2013,1,2,4,0,0,0,0,-14,0.866,1,81.10000000000001,-12,990,N/A
2013,1,2,4,30,0,0,0,-14,0.866,0.9,81.11,-12,990,N/A
2013,1,2,5,0,0,0,0,-14,0.866,0.8,80.81,-12,990,N/A
2013,1,2,5,30,0,0,0,-14,0.866,0.7000000000000001,80.83,-12,990,N/A
2013,1,2,6,0,0,0,0,-14,0.866,0.6000000000000001,81.2,-12,990,N/A
2013,1,2,6,30,0,0,0,-14,0.866,0.7000000000000001,81.22,-12,990,N/A
2013,1,2,7,0,0,0,0,-14,0.866,0.9,80.83,-12,990,N/A
2013,1,2,7,30,14,222,20,-14,0.866,1.1,74.62,-11,990,N/A
2013,1,2,8,0,35,486,88,-14,0.866,1.3,68.81,-10,990,N/A
2013,1,2,8,30,50,638,169,-14,0.866,1.4000000000000001,63.620000000000005,-9,990,N/A
2013,1,2,9,0,61,736,248,-14,0.866,1.6,61.940000000000005,-8,990,N/A
2013,1,2,9,30,70,799,321,-14,0.866,1.7000000000000002,57.32,-7,990,N/A
2013,1,2,10,0,77,839,383,-13,0.866,1.9000000000000001,56.7,-6,990,N/A
2013,1,2,10,30,82,868,433,-13,0.866,2,52.53,-5,990,N/A
2013,1,2,11,0,86,885,470,-12,0.866,2.2,53.02,-4,990,N/A
2013,1,2,11,30,88,896,492,-12,0.866,2.4000000000000004,49.18,-3,990,N/A
2013,1,2,12,0,89,898,498,-11,0.866,2.6,49.11,-3,990,N/A
2013,1,2,12,30,88,894,489,-11,0.866,2.7,49.1,-2,990,N/A
2013,1,2,13,0,86,882,464,-10,0.866,2.9000000000000004,53.04,-2,990,N/A
2013,1,2,13,30,82,861,425,-10,0.866,3,49.28,-1,990,N/A
2013,1,2,14,0,77,827,372,-9,0.866,3.1,52.72,-1,990,N/A
2013,1,2,14,30,70,781,308,-9,0.866,3,52.72,-1,990,N/A
2013,1,2,15,0,61,708,233,-9,0.866,3,58.47,-2,990,N/A
2013,1,2,15,30,49,605,153,-9,0.866,2.5,62.97,-3,990,N/A
2013,1,2,16,0,33,427,73,-8,0.866,2,70.65,-4,990,N/A
2013,1,2,16,30,0,0,0,-8,0.866,2,70.65,-4,990,N/A
2013,1,2,17,0,0,0,0,-8,0.866,2.1,74.63,-5,990,N/A
2013,1,2,17,30,0,0,0,-8,0.866,2.3000000000000003,74.62,-5,990,N/A
2013,1,2,18,0,0,0,0,-9,0.866,2.5,78.79,-6,990,N/A
2013,1,2,18,30,0,0,0,-9,0.866,2.6,78.78,-6,990,N/A
2013,1,2,19,0,0,0,0,-9,0.866,2.8000000000000003,77.68,-6,990,N/A
2013,1,2,19,30,0,0,0,-9,0.866,2.9000000000000004,77.68,-6,990,N/A
2013,1,2,20,0,0,0,0,-9,0.866,3.1,83.11,-7,990,N/A
