Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,889302,-,-,-,40.09,-88.26,-6,227,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,
2012,1,1,0,0,0,0,0,4,0.128,6.800000000000001,95.26,5,970,N/A
2012,1,1,0,30,0,0,0,4,0.128,6.4,95.23,5,970,N/A
2012,1,1,1,0,0,0,0,5,0.128,6.1000000000000005,94.48,6,970,N/A
2012,1,1,1,30,0,0,0,4,0.128,5.800000000000001,100,5,970,N/A
2012,1,1,2,0,0,0,0,4,0.128,5.5,100,5,970,N/A
2012,1,1,2,30,0,0,0,4,0.128,6.2,100,5,970,N/A
2012,1,1,3,0,0,0,0,4,0.128,7,100,5,970,N/A
2012,1,1,3,30,0,0,0,4,0.128,7.2,100,4,970,N/A
2012,1,1,4,0,0,0,0,2,0.128,7.5,93.03,4,970,N/A
2012,1,1,4,30,0,0,0,2,0.128,7.800000000000001,99.85000000000001,3,970,N/A
2012,1,1,5,0,0,0,0,1,0.128,8.1,90.35000000000001,3,970,N/A
2012,1,1,5,30,0,0,0,1,0.128,8.3,90.41,3,970,N/A
2012,1,1,6,0,0,0,0,1,0.128,8.700000000000001,89.58,3,980,N/A
2012,1,1,6,30,0,0,0,1,0.128,9.200000000000001,96.28,2,980,N/A
2012,1,1,7,0,0,0,0,0,0.128,9.700000000000001,91.78,2,980,N/A
2012,1,1,7,30,7,0,7,0,0.128,9.9,91.9,2,980,N/A
2012,1,1,8,0,39,99,50,0,0.128,10.200000000000001,78.92,3,980,N/A
2012,1,1,8,30,74,132,99,0,0.128,10.100000000000001,79,3,980,N/A
2012,1,1,9,0,17,0,17,-1,0.128,10,72.82000000000001,3,980,N/A
2012,1,1,9,30,22,0,22,-1,0.128,10,72.87,3,980,N/A
2012,1,1,10,0,61,852,371,-3,0.128,10.100000000000001,62.97,3,980,N/A
2012,1,1,10,30,64,884,421,-3,0.128,10,62.980000000000004,3,980,N/A
2012,1,1,11,0,64,915,459,-4,0.128,10,52.1,4,980,N/A
2012,1,1,11,30,65,927,480,-4,0.128,10.100000000000001,52.120000000000005,4,980,N/A
2012,1,1,12,0,68,922,486,-6,0.128,10.200000000000001,47.17,4,980,N/A
2012,1,1,12,30,68,919,477,-6,0.128,10.3,47.19,4,980,N/A
2012,1,1,13,0,65,912,454,-7,0.128,10.5,42.15,4,980,N/A
2012,1,1,13,30,63,890,415,-7,0.128,10.4,45.25,3,990,N/A
2012,1,1,14,0,60,859,363,-8,0.128,10.4,43.2,3,990,N/A
2012,1,1,14,30,81,528,240,-8,0.128,10.200000000000001,46.410000000000004,2,990,N/A
2012,1,1,15,0,92,179,135,-8,0.128,10.100000000000001,45.46,2,990,N/A
2012,1,1,15,30,64,137,88,-8,0.128,9.600000000000001,48.86,1,990,N/A
2012,1,1,16,0,33,92,41,-8,0.128,9.200000000000001,48.29,1,990,N/A
2012,1,1,16,30,0,0,0,-8,0.128,8.8,51.92,0,990,N/A
2012,1,1,17,0,0,0,0,-8,0.128,8.6,52.97,0,990,N/A
2012,1,1,17,30,0,0,0,-8,0.128,8.4,52.99,0,990,N/A
2012,1,1,18,0,0,0,0,-8,0.866,8.3,54.33,0,990,N/A
2012,1,1,18,30,0,0,0,-8,0.866,8,54.33,0,990,N/A
2012,1,1,19,0,0,0,0,-7,0.866,7.7,59.95,-1,990,N/A
2012,1,1,19,30,0,0,0,-7,0.866,7.5,59.95,-1,990,N/A
2012,1,1,20,0,0,0,0,-7,0.866,7.300000000000001,61.01,-2,990,N/A
2012,1,1,20,30,0,0,0,-7,0.866,7.2,61,-2,990,N/A
2012,1,1,21,0,0,0,0,-7,0.866,7.1000000000000005,66.61,-2,990,N/A
2012,1,1,21,30,0,0,0,-7,0.866,7.1000000000000005,66.6,-2,990,N/A
2012,1,1,22,0,0,0,0,-7,0.866,7.2,67.06,-2,990,N/A
2012,1,1,22,30,0,0,0,-7,0.866,7.2,67.06,-2,990,N/A
