Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,889302,-,-,-,40.09,-88.26,-6,227,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,
2014,1,1,0,0,0,0,0,-6,0.139,1.3,92.76,-6,990,N/A
2014,1,1,0,30,0,0,0,-6,0.139,1.2000000000000002,92.74,-6,990,N/A
2014,1,1,1,0,0,0,0,-6,0.139,1.1,95.31,-6,990,N/A
2014,1,1,1,30,0,0,0,-6,0.139,1,95.29,-6,990,N/A
2014,1,1,2,0,0,0,0,-6,0.139,0.9,97.31,-6,990,N/A
2014,1,1,2,30,0,0,0,-6,0.139,0.8,97.28,-6,990,N/A
2014,1,1,3,0,0,0,0,-6,0.139,0.8,100,-6,990,N/A
2014,1,1,3,30,0,0,0,-6,0.139,0.8,100,-6,990,N/A
2014,1,1,4,0,0,0,0,-6,0.139,0.9,100,-6,990,N/A
2014,1,1,4,30,0,0,0,-6,0.139,0.9,100,-6,990,N/A
2014,1,1,5,0,0,0,0,-6,0.139,0.9,100,-6,990,N/A
2014,1,1,5,30,0,0,0,-5,0.139,0.8,97.05,-5,990,N/A
2014,1,1,6,0,0,0,0,-5,0.139,0.8,97.76,-5,990,N/A
2014,1,1,6,30,0,0,0,-5,0.139,0.7000000000000001,97.77,-5,990,N/A
2014,1,1,7,0,0,0,0,-5,0.139,0.6000000000000001,97.58,-5,990,N/A
2014,1,1,7,30,6,0,6,-5,0.139,0.7000000000000001,90.53,-4,990,N/A
2014,1,1,8,0,27,0,27,-5,0.139,0.9,92.12,-4,990,N/A
2014,1,1,8,30,29,0,29,-5,0.139,0.7000000000000001,85.5,-3,990,N/A
2014,1,1,9,0,81,0,81,-4,0.139,0.6000000000000001,89.67,-3,990,N/A
2014,1,1,9,30,77,0,77,-4,0.139,0.4,83.26,-2,990,N/A
2014,1,1,10,0,105,0,105,-3,0.139,0.30000000000000004,82.26,-1,990,N/A
2014,1,1,10,30,159,31,171,-3,0.139,0.4,76.44,0,990,N/A
2014,1,1,11,0,179,52,202,-3,0.139,0.6000000000000001,79.72,0,990,N/A
2014,1,1,11,30,183,312,323,-3,0.139,0.7000000000000001,79.67,0,990,N/A
2014,1,1,12,0,201,140,265,-2,0.139,0.9,81.76,0,990,N/A
2014,1,1,12,30,197,130,256,-2,0.139,1.1,81.73,0,990,N/A
2014,1,1,13,0,168,334,311,-2,0.139,1.3,82.71000000000001,0,990,N/A
2014,1,1,13,30,167,214,252,-2,0.139,1.5,82.7,0,990,N/A
2014,1,1,14,0,149,122,193,-2,0.139,1.8,83.91,0,990,N/A
2014,1,1,14,30,113,18,119,-2,0.139,2,83.92,0,990,N/A
2014,1,1,15,0,94,82,114,-2,0.139,2.2,82.8,0,990,N/A
2014,1,1,15,30,65,50,73,-2,0.139,2.8000000000000003,82.81,0,990,N/A
2014,1,1,16,0,32,9,33,-3,0.139,3.5,82.44,-1,990,N/A
2014,1,1,16,30,0,0,0,-3,0.139,4.1000000000000005,82.45,-1,990,N/A
2014,1,1,17,0,0,0,0,-4,0.139,4.800000000000001,82.10000000000001,-2,990,N/A
2014,1,1,17,30,0,0,0,-4,0.139,5,82.10000000000001,-2,990,N/A
2014,1,1,18,0,0,0,0,-5,0.866,5.2,81.21000000000001,-3,990,N/A
2014,1,1,18,30,0,0,0,-5,0.866,5.1000000000000005,81.2,-3,990,N/A
2014,1,1,19,0,0,0,0,-6,0.866,5.1000000000000005,81.7,-4,990,N/A
2014,1,1,19,30,0,0,0,-6,0.866,5,81.68,-4,990,N/A
2014,1,1,20,0,0,0,0,-7,0.866,5,83.89,-5,990,N/A
2014,1,1,20,30,0,0,0,-7,0.866,4.800000000000001,83.87,-5,990,N/A
2014,1,1,21,0,0,0,0,-7,0.866,4.7,80.76,-5,990,N/A
2014,1,1,21,30,0,0,0,-7,0.866,4.7,80.75,-5,990,N/A
2014,1,1,22,0,0,0,0,-8,0.866,4.800000000000001,83.12,-6,990,N/A
2014,1,1,22,30,0,0,0,-8,0.866,5,83.10000000000001,-6,990,N/A
2014,1,1,23,0,0,0,0,-9,0.866,5.300000000000001,77.67,-6,990,N/A
2014,1,1,23,30,0,0,0,-9,0.866,5.5,77.66,-6,990,N/A
2014,1,2,0,0,0,0,0,-10,0.866,5.7,78.26,-7,990,N/A
2014,1,2,0,30,0,0,0,-10,0.866,5.7,78.26,-7,990,N/A
2014,1,2,1,0,0,0,0,-10,0.866,5.800000000000001,74.81,-8,990,N/A
2014,1,2,1,30,0,0,0,-10,0.866,5.800000000000001,74.82000000000001,-8,990,N/A
2014,1,2,2,0,0,0,0,-10,0.866,5.800000000000001,79.13,-8,990,N/A
2014,1,2,2,30,0,0,0,-10,0.866,5.800000000000001,79.12,-8,990,N/A
2014,1,2,3,0,0,0,0,-11,0.866,5.800000000000001,78.67,-8,990,N/A
2014,1,2,3,30,0,0,0,-11,0.866,5.7,78.67,-8,990,N/A
2014,1,2,4,0,0,0,0,-11,0.866,5.7,78.96000000000001,-8,990,N/A
2014,1,2,4,30,0,0,0,-11,0.866,5.6000000000000005,78.96000000000001,-8,990,N/A
2014,1,2,5,0,0,0,0,-10,0.866,5.6000000000000005,79.86,-8,990,N/A
2014,1,2,5,30,0,0,0,-10,0.866,5.5,79.88,-8,990,N/A
2014,1,2,6,0,0,0,0,-10,0.866,5.4,81.26,-8,990,N/A
2014,1,2,6,30,0,0,0,-10,0.866,5.4,81.27,-8,990,N/A
2014,1,2,7,0,0,0,0,-10,0.866,5.5,82.77,-8,990,N/A
2014,1,2,7,30,4,0,4,-10,0.866,5.800000000000001,76.63,-7,990,N/A
2014,1,2,8,0,25,0,25,-10,0.866,6.1000000000000005,77.62,-7,990,N/A
2014,1,2,8,30,70,61,81,-10,0.866,6.300000000000001,71.92,-6,990,N/A
2014,1,2,9,0,110,49,123,-10,0.866,6.5,71.5,-6,990,N/A
2014,1,2,9,30,104,0,104,-10,0.866,6.5,71.52,-6,990,N/A
2014,1,2,10,0,126,0,126,-10,0.866,6.6000000000000005,70.41,-6,990,N/A
2014,1,2,10,30,143,3,144,-10,0.866,6.6000000000000005,65.26,-6,990,N/A
2014,1,2,11,0,165,21,174,-10,0.866,6.7,63.730000000000004,-6,990,N/A
