Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1009854,-,-,-,40.77,-82.5,-5,370,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,
2016,1,1,0,0,0,0,0,-4,0.145,4.3,80.46000000000001,-3,980,N/A
2016,1,1,0,30,0,0,0,-4,0.145,4.3,80.45,-3,980,N/A
2016,1,1,1,0,0,0,0,-5,0.145,4.4,79.19,-3,980,N/A
2016,1,1,1,30,0,0,0,-5,0.145,4.5,79.18,-3,970,N/A
2016,1,1,2,0,0,0,0,-5,0.145,4.6000000000000005,77.58,-3,970,N/A
2016,1,1,2,30,0,0,0,-5,0.145,4.7,77.57000000000001,-3,970,N/A
2016,1,1,3,0,0,0,0,-5,0.145,4.9,74.35000000000001,-3,970,N/A
2016,1,1,3,30,0,0,0,-5,0.145,5,74.34,-3,970,N/A
2016,1,1,4,0,0,0,0,-6,0.145,5.1000000000000005,76.55,-3,970,N/A
2016,1,1,4,30,0,0,0,-6,0.145,5,76.53,-3,970,N/A
2016,1,1,5,0,0,0,0,-6,0.145,4.9,74.48,-3,970,N/A
2016,1,1,5,30,0,0,0,-6,0.145,4.9,74.47,-3,970,N/A
2016,1,1,6,0,0,0,0,-7,0.145,5,73.46000000000001,-3,970,N/A
2016,1,1,6,30,0,0,0,-7,0.145,5.1000000000000005,73.45,-3,970,N/A
2016,1,1,7,0,0,0,0,-7,0.145,5.300000000000001,73.24,-3,970,N/A
2016,1,1,7,30,0,0,0,-7,0.145,5.5,73.24,-3,970,N/A
2016,1,1,8,0,0,0,0,-7,0.145,5.800000000000001,73.69,-3,970,N/A
2016,1,1,8,30,30,360,60,-7,0.145,6.1000000000000005,68.44,-2,970,N/A
2016,1,1,9,0,44,568,136,-7,0.145,6.6000000000000005,67.05,-2,970,N/A
2016,1,1,9,30,55,681,212,-7,0.145,6.7,62.31,-1,970,N/A
2016,1,1,10,0,61,766,284,-7,0.145,6.9,60.61,-1,970,N/A
2016,1,1,10,30,66,816,346,-7,0.145,7,56.35,0,970,N/A
2016,1,1,11,0,71,848,397,-7,0.145,7.1000000000000005,56.78,0,970,N/A
2016,1,1,11,30,162,26,173,-7,0.145,7.1000000000000005,56.75,0,970,N/A
2016,1,1,12,0,170,26,182,-7,0.145,7.2,57.95,0,970,N/A
2016,1,1,12,30,173,28,186,-7,0.145,7.2,57.92,0,970,N/A
