Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1009854,-,-,-,40.77,-82.5,-5,370,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,
2010,1,1,0,0,0,0,0,-2,0.866,3.9000000000000004,88.41,-2,970,N/A
2010,1,1,0,30,0,0,0,-2,0.866,4,88.42,-2,970,N/A
2010,1,1,1,0,0,0,0,-4,0.866,4.1000000000000005,86.06,-2,970,N/A
2010,1,1,1,30,0,0,0,-4,0.866,4.1000000000000005,86.09,-2,970,N/A
2010,1,1,2,0,0,0,0,-5,0.866,4.1000000000000005,83.29,-3,970,N/A
2010,1,1,2,30,0,0,0,-5,0.866,4.1000000000000005,83.31,-3,970,N/A
2010,1,1,3,0,0,0,0,-6,0.866,4.1000000000000005,82.12,-4,970,N/A
2010,1,1,3,30,0,0,0,-6,0.866,4.1000000000000005,82.14,-4,970,N/A
2010,1,1,4,0,0,0,0,-7,0.866,4.3,76.19,-5,970,N/A
2010,1,1,4,30,0,0,0,-7,0.866,4.4,76.2,-5,970,N/A
2010,1,1,5,0,0,0,0,-8,0.866,4.6000000000000005,76.23,-5,970,N/A
2010,1,1,5,30,0,0,0,-8,0.866,4.6000000000000005,76.24,-5,970,N/A
2010,1,1,6,0,0,0,0,-9,0.866,4.800000000000001,76.48,-6,970,N/A
2010,1,1,6,30,0,0,0,-9,0.866,4.6000000000000005,76.48,-6,970,N/A
