Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1009854,-,-,-,40.77,-82.5,-5,370,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.0
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,
2018,1,1,0,0,0,0,0,-17.900000000000002,0.87,2.1,90.94,-16.8,990,N/A
2018,1,1,0,30,0,0,0,-17.900000000000002,0.87,2.1,90.94,-16.8,990,N/A
2018,1,1,1,0,0,0,0,-17.900000000000002,0.87,2.2,90.3,-16.7,990,N/A
2018,1,1,1,30,0,0,0,-17.900000000000002,0.87,2.2,89.55,-16.6,990,N/A
2018,1,1,2,0,0,0,0,-17.8,0.87,2.3000000000000003,89.49,-16.5,990,N/A
2018,1,1,2,30,0,0,0,-17.8,0.87,2.3000000000000003,88.74,-16.400000000000002,990,N/A
2018,1,1,3,0,0,0,0,-17.6,0.87,2.4000000000000004,88.59,-16.2,990,N/A
2018,1,1,3,30,0,0,0,-17.6,0.87,2.4000000000000004,88.59,-16.2,990,N/A
2018,1,1,4,0,0,0,0,-17.6,0.87,2.4000000000000004,88.53,-16.1,990,N/A
2018,1,1,4,30,0,0,0,-17.6,0.87,2.5,87.79,-16,990,N/A
2018,1,1,5,0,0,0,0,-17.5,0.87,2.6,88.26,-16,990,N/A
2018,1,1,5,30,0,0,0,-17.5,0.87,2.6,86.8,-15.8,990,N/A
2018,1,1,6,0,0,0,0,-17.3,0.87,2.7,87.28,-15.700000000000001,990,N/A
2018,1,1,6,30,0,0,0,-17.3,0.87,2.8000000000000003,86.56,-15.600000000000001,990,N/A
2018,1,1,7,0,0,0,0,-17.1,0.87,2.9000000000000004,86.84,-15.4,991,N/A
2018,1,1,7,30,0,0,0,-17.1,0.87,3.1,85.41,-15.200000000000001,991,N/A
2018,1,1,8,0,6,21,6,-16.8,0.87,3.2,85.99,-15,991,N/A
2018,1,1,8,30,30,18,32,-16.8,0.87,3.6,83.2,-14.600000000000001,991,N/A
2018,1,1,9,0,61,69,72,-16.3,0.87,3.9000000000000004,84.12,-14.200000000000001,991,N/A
2018,1,1,9,30,89,157,125,-16.3,0.87,4.1000000000000005,80.83,-13.700000000000001,992,N/A
2018,1,1,10,0,79,515,230,-16.1,0.87,4.4,79.28,-13.3,992,N/A
2018,1,1,10,30,100,504,273,-16.1,0.87,4.6000000000000005,77.38,-13,992,N/A
