Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1009854,-,-,-,40.77,-82.5,-5,370,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,
2013,1,1,0,0,0,0,0,-2,0.866,2.9000000000000004,95.81,-2,970,N/A
2013,1,1,0,30,0,0,0,-2,0.866,2.5,95.81,-2,970,N/A
2013,1,1,1,0,0,0,0,-3,0.866,2.3000000000000003,91.93,-2,970,N/A
2013,1,1,1,30,0,0,0,-3,0.866,2,91.94,-2,970,N/A
2013,1,1,2,0,0,0,0,-3,0.866,1.8,95.03,-3,970,N/A
2013,1,1,2,30,0,0,0,-3,0.866,1.7000000000000002,95.03,-3,970,N/A
2013,1,1,3,0,0,0,0,-4,0.866,1.7000000000000002,91.47,-3,970,N/A
2013,1,1,3,30,0,0,0,-4,0.866,1.6,91.46000000000001,-3,970,N/A
2013,1,1,4,0,0,0,0,-4,0.866,1.6,93.85000000000001,-4,970,N/A
2013,1,1,4,30,0,0,0,-4,0.866,1.6,93.86,-4,970,N/A
2013,1,1,5,0,0,0,0,-5,0.866,1.7000000000000002,87.82000000000001,-5,970,N/A
2013,1,1,5,30,0,0,0,-5,0.866,1.7000000000000002,87.83,-5,970,N/A
2013,1,1,6,0,0,0,0,-6,0.866,1.8,88.41,-5,970,N/A
2013,1,1,6,30,0,0,0,-6,0.866,1.8,88.42,-5,970,N/A
2013,1,1,7,0,0,0,0,-7,0.866,1.9000000000000001,89.89,-6,970,N/A
2013,1,1,7,30,0,0,0,-7,0.866,2,89.89,-6,970,N/A
2013,1,1,8,0,0,0,0,-7,0.866,2.1,87.05,-6,970,N/A
2013,1,1,8,30,13,0,13,-7,0.866,2.3000000000000003,80.68,-5,970,N/A
2013,1,1,9,0,30,0,30,-6,0.866,2.6,82.27,-4,970,N/A
2013,1,1,9,30,90,103,114,-6,0.866,3,76.39,-3,970,N/A
