Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1009854,-,-,-,40.77,-82.5,-5,370,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,
2012,1,1,0,0,0,0,0,1,0.132,4.4,100,1,970,N/A
2012,1,1,0,30,0,0,0,1,0.132,4.3,100,1,970,N/A
2012,1,1,1,0,0,0,0,1,0.132,4.3,100,1,970,N/A
2012,1,1,1,30,0,0,0,1,0.132,4.6000000000000005,100,1,970,N/A
2012,1,1,2,0,0,0,0,1,0.132,5,100,1,970,N/A
2012,1,1,2,30,0,0,0,1,0.132,5.2,100,1,970,N/A
2012,1,1,3,0,0,0,0,1,0.132,5.5,100,1,970,N/A
2012,1,1,3,30,0,0,0,1,0.132,5.6000000000000005,100,1,960,N/A
2012,1,1,4,0,0,0,0,1,0.132,5.7,100,1,960,N/A
2012,1,1,4,30,0,0,0,1,0.132,5.800000000000001,100,1,960,N/A
2012,1,1,5,0,0,0,0,1,0.132,6,100,1,960,N/A
2012,1,1,5,30,0,0,0,1,0.132,6.1000000000000005,100,1,960,N/A
2012,1,1,6,0,0,0,0,1,0.132,6.2,100,1,960,N/A
2012,1,1,6,30,0,0,0,1,0.132,6.2,100,1,960,N/A
2012,1,1,7,0,0,0,0,1,0.132,6.300000000000001,99.8,2,960,N/A
2012,1,1,7,30,0,0,0,1,0.132,6.5,99.75,2,960,N/A
2012,1,1,8,0,0,0,0,2,0.132,6.800000000000001,97.72,3,960,N/A
2012,1,1,8,30,1,0,1,2,0.132,6.9,97.66,3,960,N/A
2012,1,1,9,0,4,0,4,3,0.132,7.1000000000000005,96.91,4,960,N/A
2012,1,1,9,30,6,0,6,3,0.132,7,96.89,4,960,N/A
2012,1,1,10,0,8,0,8,4,0.132,7,97.29,5,960,N/A
2012,1,1,10,30,109,0,109,4,0.132,7,97.25,5,960,N/A
2012,1,1,11,0,129,0,129,5,0.132,7.1000000000000005,96.53,6,960,N/A
2012,1,1,11,30,16,0,16,5,0.132,8.1,96.51,6,960,N/A
2012,1,1,12,0,17,0,17,4,0.132,9.200000000000001,89.56,6,960,N/A
2012,1,1,12,30,17,0,17,4,0.132,9.700000000000001,95.99000000000001,5,960,N/A
2012,1,1,13,0,61,0,61,2,0.132,10.200000000000001,84.33,5,960,N/A
2012,1,1,13,30,58,0,58,2,0.132,10,90.49,4,960,N/A
2012,1,1,14,0,37,0,37,1,0.132,9.9,86.49,4,960,N/A
2012,1,1,14,30,48,0,48,1,0.132,9.8,92.91,3,960,N/A
2012,1,1,15,0,39,0,39,0,0.132,9.8,86.2,3,960,N/A
2012,1,1,15,30,18,0,18,0,0.132,9.3,92.65,2,960,N/A
2012,1,1,16,0,59,463,142,0,0.132,8.9,83.5,2,960,N/A
2012,1,1,16,30,40,298,70,0,0.132,8.5,89.78,1,960,N/A
2012,1,1,17,0,14,0,14,-1,0.132,8.1,82.67,1,960,N/A
2012,1,1,17,30,0,0,0,-1,0.132,8,88.91,0,970,N/A
2012,1,1,18,0,0,0,0,-2,0.132,7.9,80.60000000000001,0,970,N/A
2012,1,1,18,30,0,0,0,-2,0.132,7.7,80.62,0,970,N/A
2012,1,1,19,0,0,0,0,-4,0.866,7.6000000000000005,74.26,0,970,N/A
2012,1,1,19,30,0,0,0,-4,0.866,7.5,74.27,0,970,N/A
2012,1,1,20,0,0,0,0,-4,0.866,7.4,71.63,-1,970,N/A
2012,1,1,20,30,0,0,0,-4,0.866,7.300000000000001,71.63,-1,970,N/A
2012,1,1,21,0,0,0,0,-4,0.866,7.300000000000001,75.97,-2,970,N/A
2012,1,1,21,30,0,0,0,-4,0.866,7.300000000000001,75.96000000000001,-2,970,N/A
2012,1,1,22,0,0,0,0,-4,0.866,7.4,81.26,-2,970,N/A
2012,1,1,22,30,0,0,0,-4,0.866,7.4,81.26,-2,970,N/A
2012,1,1,23,0,0,0,0,-4,0.866,7.5,80.65,-2,970,N/A
