Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,91876,-,-,-,34.89,-117.06,0,665,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.0
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Dew Point,Solar Zenith Angle,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,
2018,1,1,0,0,37,81,48,-14.100000000000001,82.45,0.24,0.9,12.24,14.8,940,N/A
2018,1,1,0,30,15,24,16,-14.100000000000001,87.5,0.24,0.9,12.64,14.3,940,N/A
2018,1,1,1,0,0,0,0,-14.3,93.16,0.24,0.9,12.99,13.700000000000001,940,N/A
2018,1,1,1,30,0,0,0,-14.3,98.78,0.24,0.9,13.35,13.3,941,N/A
2018,1,1,2,0,0,0,0,-14.200000000000001,104.55,0.24,0.8,13.780000000000001,12.9,941,N/A
2018,1,1,2,30,0,0,0,-14.200000000000001,110.45,0.24,0.8,14.06,12.600000000000001,941,N/A
2018,1,1,3,0,0,0,0,-14,116.45,0.24,0.7000000000000001,14.52,12.3,941,N/A
2018,1,1,3,30,0,0,0,-14,122.53,0.24,0.6000000000000001,14.73,12.100000000000001,942,N/A
2018,1,1,4,0,0,0,0,-13.8,128.65,0.24,0.5,15.11,12,942,N/A
2018,1,1,4,30,0,0,0,-13.8,134.8,0.24,0.4,15.41,11.700000000000001,942,N/A
2018,1,1,5,0,0,0,0,-13.600000000000001,140.93,0.24,0.2,15.89,11.5,942,N/A
2018,1,1,5,30,0,0,0,-13.600000000000001,147.01,0.24,0.2,16.21,11.200000000000001,942,N/A
2018,1,1,6,0,0,0,0,-13.4,152.94,0.24,0.2,16.7,11,942,N/A
2018,1,1,6,30,0,0,0,-13.4,158.59,0.24,0.2,17.04,10.700000000000001,942,N/A
2018,1,1,7,0,0,0,0,-13.200000000000001,163.6,0.24,0.2,17.66,10.4,942,N/A
2018,1,1,7,30,0,0,0,-13.200000000000001,167.18,0.24,0.30000000000000004,17.89,10.200000000000001,942,N/A
2018,1,1,8,0,0,0,0,-13,167.96,0.24,0.4,18.54,9.9,942,N/A
2018,1,1,8,30,0,0,0,-13,165.47,0.24,0.5,18.68,9.8,943,N/A
2018,1,1,9,0,0,0,0,-12.9,160.96,0.24,0.6000000000000001,19.05,9.600000000000001,943,N/A
2018,1,1,9,30,0,0,0,-12.9,155.53,0.24,0.7000000000000001,19.31,9.4,943,N/A
2018,1,1,10,0,0,0,0,-12.9,149.70000000000002,0.24,0.7000000000000001,19.55,9.200000000000001,943,N/A
2018,1,1,10,30,0,0,0,-12.9,143.67000000000002,0.24,0.8,19.82,9,943,N/A
2018,1,1,11,0,0,0,0,-12.9,137.56,0.24,0.8,20.07,8.8,943,N/A
2018,1,1,11,30,0,0,0,-12.9,131.41,0.24,0.7000000000000001,20.21,8.700000000000001,943,N/A
2018,1,1,12,0,0,0,0,-12.9,125.27,0.24,0.7000000000000001,20.490000000000002,8.5,943,N/A
2018,1,1,12,30,0,0,0,-12.9,119.17,0.24,0.6000000000000001,20.63,8.4,943,N/A
