Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,91876,-,-,-,34.89,-117.06,0,665,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Dew Point,Solar Zenith Angle,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,
2012,1,1,9,0,0,0,0,-9,160.94,0.225,1.6,36.15,5,940,N/A
2012,1,1,9,30,0,0,0,-9,155.5,0.225,1.6,38.78,5,940,N/A
2012,1,1,10,0,0,0,0,-10,149.66,0.225,1.6,37.72,5,940,N/A
2012,1,1,10,30,0,0,0,-10,143.63,0.225,1.6,37.72,4,940,N/A
2012,1,1,11,0,0,0,0,-10,137.51,0.225,1.6,36.75,4,940,N/A
2012,1,1,11,30,0,0,0,-10,131.36,0.225,1.6,39.45,4,940,N/A
2012,1,1,12,0,0,0,0,-10,125.22,0.225,1.6,38.52,4,940,N/A
2012,1,1,12,30,0,0,0,-10,119.12,0.225,1.6,38.53,3,940,N/A
2012,1,1,13,0,0,0,0,-10,113.08,0.225,1.6,37.78,3,940,N/A
2012,1,1,13,30,0,0,0,-10,107.13,0.225,1.6,40.6,3,940,N/A
2012,1,1,14,0,0,0,0,-11,101.3,0.225,1.6,39.92,3,940,N/A
2012,1,1,14,30,0,0,0,-11,95.61,0.225,1.5,37.18,3,940,N/A
2012,1,1,15,0,0,0,0,-10,90.09,0.225,1.5,35.64,4,940,N/A
2012,1,1,15,30,28,431,67,-10,84.8,0.225,2,30.990000000000002,6,940,N/A
2012,1,1,16,0,43,623,154,-11,79.77,0.225,2.5,25.93,9,940,N/A
2012,1,1,16,30,53,738,244,-11,75.07000000000001,0.225,2.7,24.23,10,940,N/A
2012,1,1,17,0,61,812,329,-11,70.76,0.225,2.9000000000000004,20.28,11,940,N/A
2012,1,1,17,30,67,862,405,-11,66.93,0.225,3.2,18.97,12,940,N/A
2012,1,1,18,0,65,917,472,-12,63.660000000000004,0.225,3.5,16.03,14,940,N/A
2012,1,1,18,30,68,940,523,-12,61.04,0.225,3.6,15.02,15,940,N/A
2012,1,1,19,0,69,956,559,-12,59.17,0.225,3.8000000000000003,13.68,17,940,N/A
2012,1,1,19,30,70,964,580,-12,58.11,0.225,3.8000000000000003,12.83,18,940,N/A
2012,1,1,20,0,70,967,584,-13,57.92,0.225,3.8000000000000003,11.46,19,940,N/A
2012,1,1,20,30,70,964,572,-13,58.59,0.225,3.7,11.46,19,940,N/A
2012,1,1,21,0,66,960,545,-13,60.1,0.225,3.7,10.34,20,940,N/A
2012,1,1,21,30,64,943,501,-13,62.39,0.225,3.5,10.34,20,940,N/A
2012,1,1,22,0,60,920,444,-13,65.38,0.225,3.4000000000000004,10.36,20,940,N/A
2012,1,1,22,30,56,882,373,-13,68.97,0.225,2.5,11.03,18,940,N/A
2012,1,1,23,0,50,829,292,-8,73.07000000000001,0.225,1.7000000000000002,17.29,17,940,N/A
2012,1,1,23,30,43,745,203,-8,77.60000000000001,0.225,1.6,20.97,14,940,N/A
2012,1,2,0,0,32,605,111,-8,82.49,0.225,1.5,23.87,12,940,N/A
2012,1,2,0,30,15,340,29,-8,87.67,0.225,1.5,25.52,11,940,N/A
2012,1,2,1,0,0,0,0,-10,93.09,0.225,1.6,24.85,10,940,N/A
2012,1,2,1,30,0,0,0,-10,98.71000000000001,0.225,1.6,26.59,9,940,N/A
2012,1,2,2,0,0,0,0,-10,104.48,0.225,1.6,25.66,9,940,N/A
2012,1,2,2,30,0,0,0,-10,110.39,0.225,1.6,27.47,9,940,N/A
2012,1,2,3,0,0,0,0,-10,116.39,0.225,1.6,26.73,9,940,N/A
2012,1,2,3,30,0,0,0,-10,122.46000000000001,0.225,1.6,26.740000000000002,8,940,N/A
2012,1,2,4,0,0,0,0,-11,128.59,0.225,1.6,26.240000000000002,8,940,N/A
2012,1,2,4,30,0,0,0,-11,134.73,0.225,1.5,28.11,8,940,N/A
2012,1,2,5,0,0,0,0,-11,140.87,0.225,1.5,27.69,8,940,N/A
2012,1,2,5,30,0,0,0,-11,146.95000000000002,0.225,1.5,27.69,7,940,N/A
2012,1,2,6,0,0,0,0,-11,152.89000000000001,0.225,1.5,27.36,7,940,N/A
2012,1,2,6,30,0,0,0,-11,158.53,0.225,1.5,27.35,7,940,N/A
2012,1,2,7,0,0,0,0,-11,163.55,0.225,1.5,27.11,7,940,N/A
2012,1,2,7,30,0,0,0,-11,167.14000000000001,0.225,1.5,29.05,6,940,N/A
2012,1,2,8,0,0,0,0,-11,167.93,0.225,1.5,28.92,6,940,N/A
2012,1,2,8,30,0,0,0,-11,165.46,0.225,1.5,31.01,6,940,N/A
2012,1,2,9,0,0,0,0,-11,160.96,0.225,1.5,30.95,6,940,N/A
2012,1,2,9,30,0,0,0,-11,155.55,0.225,1.5,30.94,5,940,N/A
2012,1,2,10,0,0,0,0,-11,149.71,0.225,1.6,30.95,5,940,N/A
2012,1,2,10,30,0,0,0,-11,143.69,0.225,1.6,33.2,5,940,N/A
2012,1,2,11,0,0,0,0,-11,137.57,0.225,1.6,33.22,5,940,N/A
2012,1,2,11,30,0,0,0,-11,131.42000000000002,0.225,1.6,33.22,5,940,N/A
2012,1,2,12,0,0,0,0,-11,125.28,0.225,1.6,33.18,5,940,N/A
2012,1,2,12,30,0,0,0,-11,119.18,0.225,1.5,33.19,4,940,N/A
2012,1,2,13,0,0,0,0,-11,113.14,0.225,1.5,32.980000000000004,4,940,N/A
2012,1,2,13,30,0,0,0,-11,107.18,0.225,1.5,32.980000000000004,4,940,N/A
2012,1,2,14,0,0,0,0,-11,101.34,0.225,1.5,32.660000000000004,4,940,N/A
2012,1,2,14,30,0,0,0,-11,95.64,0.225,1.4000000000000001,32.67,4,940,N/A
2012,1,2,15,0,0,0,0,-11,90.12,0.225,1.3,32.07,5,940,N/A
2012,1,2,15,30,28,438,68,-11,84.82000000000001,0.225,1.4000000000000001,27.92,7,940,N/A
2012,1,2,16,0,44,637,157,-9,79.79,0.225,1.5,26.91,10,940,N/A
2012,1,2,16,30,54,752,248,-9,75.08,0.225,1.8,23.52,11,940,N/A
2012,1,2,17,0,62,825,333,-11,70.76,0.225,2.2,17.69,13,940,N/A
2012,1,2,17,30,67,874,410,-11,66.91,0.225,2.4000000000000004,16.57,14,940,N/A
2012,1,2,18,0,74,900,474,-11,63.63,0.225,2.6,14.82,16,940,N/A
2012,1,2,18,30,77,924,525,-11,61,0.225,2.8000000000000003,13.89,17,940,N/A
2012,1,2,19,0,80,936,561,-11,59.11,0.225,3,13.02,19,940,N/A
2012,1,2,19,30,81,944,581,-11,58.04,0.225,3,12.22,19,940,N/A
2012,1,2,20,0,82,944,585,-11,57.83,0.225,3.1,11.19,20,940,N/A
2012,1,2,20,30,81,939,572,-11,58.49,0.225,3,11.18,20,940,N/A
2012,1,2,21,0,78,931,544,-12,59.99,0.225,2.9000000000000004,10.44,21,940,N/A
2012,1,2,21,30,76,912,500,-12,62.27,0.225,2.7,11.11,21,940,N/A
2012,1,2,22,0,72,885,442,-11,65.25,0.225,2.5,11.72,21,940,N/A
2012,1,2,22,30,66,843,371,-11,68.84,0.225,1.9000000000000001,13.280000000000001,19,940,N/A
2012,1,2,23,0,59,784,289,-6,72.94,0.225,1.3,21.47,17,940,N/A
2012,1,2,23,30,50,691,200,-6,77.47,0.225,1.4000000000000001,24.41,15,940,N/A
2012,1,3,0,0,36,548,109,-7,82.35000000000001,0.225,1.5,24.1,13,940,N/A
2012,1,3,0,30,17,269,29,-7,87.53,0.225,1.5,25.75,12,940,N/A
2012,1,3,1,0,0,0,0,-9,92.95,0.225,1.6,24.94,11,940,N/A
2012,1,3,1,30,0,0,0,-9,98.57000000000001,0.225,1.5,26.68,10,940,N/A
2012,1,3,2,0,0,0,0,-9,104.35000000000001,0.225,1.5,25.89,10,940,N/A
2012,1,3,2,30,0,0,0,-9,110.25,0.225,1.4000000000000001,25.89,10,940,N/A
2012,1,3,3,0,0,0,0,-9,116.25,0.225,1.3,25.490000000000002,10,940,N/A
2012,1,3,3,30,0,0,0,-9,122.33,0.225,1.2000000000000002,25.490000000000002,10,940,N/A
2012,1,3,4,0,0,0,0,-9,128.45,0.225,1.2000000000000002,25.25,10,940,N/A
2012,1,3,4,30,0,0,0,-9,134.6,0.225,1.1,25.25,10,940,N/A
2012,1,3,5,0,0,0,0,-10,140.73,0.225,1,24.98,10,940,N/A
2012,1,3,5,30,0,0,0,-10,146.81,0.225,1,24.98,10,940,N/A
2012,1,3,6,0,0,0,0,-9,152.75,0.225,1,25.240000000000002,10,940,N/A
2012,1,3,6,30,0,0,0,-9,158.39000000000001,0.225,1,25.23,10,940,N/A
2012,1,3,7,0,0,0,0,-9,163.41,0.225,1,25.91,11,940,N/A
2012,1,3,7,30,0,0,0,-9,167.02,0.225,0.9,25.91,11,940,N/A
2012,1,3,8,0,0,0,0,-9,167.86,0.225,0.9,24.68,11,940,N/A
2012,1,3,8,30,0,0,0,-9,165.44,0.225,0.9,24.68,11,940,N/A
2012,1,3,9,0,0,0,0,-9,160.98,0.225,0.9,24.79,11,940,N/A
2012,1,3,9,30,0,0,0,-9,155.58,0.225,1,26.51,11,940,N/A
2012,1,3,10,0,0,0,0,-9,149.76,0.225,1.1,26.3,11,940,N/A
2012,1,3,10,30,0,0,0,-9,143.74,0.225,1.1,26.3,10,940,N/A
2012,1,3,11,0,0,0,0,-9,137.62,0.225,1.2000000000000002,26.080000000000002,10,940,N/A
2012,1,3,11,30,0,0,0,-9,131.48,0.225,1.2000000000000002,27.900000000000002,10,940,N/A
2012,1,3,12,0,0,0,0,-9,125.33,0.225,1.2000000000000002,27.44,10,940,N/A
2012,1,3,12,30,0,0,0,-9,119.23,0.225,1.1,27.44,9,940,N/A
2012,1,3,13,0,0,0,0,-9,113.18,0.225,1.1,26.97,9,940,N/A
2012,1,3,13,30,0,0,0,-9,107.23,0.225,1,26.97,9,940,N/A
2012,1,3,14,0,0,0,0,-9,101.38,0.225,0.9,26.810000000000002,10,940,N/A
2012,1,3,14,30,0,0,0,-9,95.68,0.225,0.8,26.82,10,940,N/A
2012,1,3,15,0,0,0,0,-9,90.15,0.225,0.7000000000000001,26.61,10,940,N/A
2012,1,3,15,30,27,432,66,-9,84.84,0.225,0.7000000000000001,24.89,11,940,N/A
2012,1,3,16,0,42,621,152,-6,79.8,0.225,0.8,29.84,12,940,N/A
2012,1,3,16,30,53,735,242,-5,75.08,0.225,1,27.94,13,940,N/A
2012,1,3,17,0,60,808,327,-9,70.75,0.225,1.2000000000000002,19.01,15,940,N/A
2012,1,3,17,30,66,858,403,-9,66.89,0.225,1.3,17.82,16,940,N/A
2012,1,3,18,0,71,888,467,-8,63.59,0.225,1.5,16.15,18,940,N/A
2012,1,3,18,30,75,912,518,-8,60.95,0.225,1.6,15.15,19,940,N/A
2012,1,3,19,0,76,930,554,-9,59.04,0.225,1.7000000000000002,12.98,21,940,N/A
2012,1,3,19,30,77,938,575,-9,57.95,0.225,1.9000000000000001,12.97,21,940,N/A
2012,1,3,20,0,77,942,580,-9,57.730000000000004,0.225,2.2,12.09,22,940,N/A
2012,1,3,20,30,76,938,568,-9,58.38,0.225,2.4000000000000004,12.09,22,940,N/A
2012,1,3,21,0,76,922,539,-9,59.870000000000005,0.225,2.6,12.040000000000001,23,940,N/A
2012,1,3,21,30,74,903,496,-9,62.14,0.225,2.6,12.8,22,940,N/A
2012,1,3,22,0,70,877,439,-9,65.12,0.225,2.6,12.86,22,940,N/A
2012,1,3,22,30,65,836,369,-9,68.7,0.225,1.9000000000000001,14.57,20,940,N/A
2012,1,3,23,0,58,779,288,-4,72.8,0.225,1.3,22.14,19,940,N/A
2012,1,3,23,30,49,688,200,-4,77.33,0.225,1.3,26.82,16,940,N/A
2012,1,4,0,0,37,530,109,-5,82.21000000000001,0.225,1.4000000000000001,28.48,14,940,N/A
2012,1,4,0,30,18,263,30,-5,87.39,0.225,1.4000000000000001,30.43,13,940,N/A
2012,1,4,1,0,0,0,0,-7,92.81,0.225,1.4000000000000001,27.47,12,940,N/A
2012,1,4,1,30,0,0,0,-7,98.43,0.225,1.2000000000000002,29.36,12,940,N/A
2012,1,4,2,0,0,0,0,-7,104.2,0.225,1.2000000000000002,28.05,12,940,N/A
2012,1,4,2,30,0,0,0,-7,110.11,0.225,1.1,28.060000000000002,11,940,N/A
2012,1,4,3,0,0,0,0,-8,116.11,0.225,1.1,26.990000000000002,11,940,N/A
2012,1,4,3,30,0,0,0,-8,122.19,0.225,1.1,26.990000000000002,11,940,N/A
2012,1,4,4,0,0,0,0,-8,128.31,0.225,1.1,26.07,11,940,N/A
2012,1,4,4,30,0,0,0,-8,134.46,0.225,1.1,27.87,11,940,N/A
2012,1,4,5,0,0,0,0,-9,140.6,0.225,1.1,27.01,11,940,N/A
2012,1,4,5,30,0,0,0,-9,146.67000000000002,0.225,1.1,27.01,10,940,N/A
2012,1,4,6,0,0,0,0,-9,152.61,0.225,1.1,26.29,10,940,N/A
2012,1,4,6,30,0,0,0,-9,158.25,0.225,1.1,26.29,10,940,N/A
2012,1,4,7,0,0,0,0,-9,163.27,0.225,1.2000000000000002,25.740000000000002,10,940,N/A
2012,1,4,7,30,0,0,0,-9,166.89000000000001,0.225,1.2000000000000002,27.53,10,940,N/A
2012,1,4,8,0,0,0,0,-9,167.77,0.225,1.2000000000000002,27.02,10,940,N/A
2012,1,4,8,30,0,0,0,-9,165.42000000000002,0.225,1.2000000000000002,27.03,9,940,N/A
2012,1,4,9,0,0,0,0,-10,160.99,0.225,1.2000000000000002,26.69,9,940,N/A
2012,1,4,9,30,0,0,0,-10,155.61,0.225,1.2000000000000002,26.69,9,940,N/A
2012,1,4,10,0,0,0,0,-10,149.8,0.225,1.2000000000000002,26.53,9,940,N/A
2012,1,4,10,30,0,0,0,-10,143.78,0.225,1.2000000000000002,28.400000000000002,9,940,N/A
2012,1,4,11,0,0,0,0,-10,137.67000000000002,0.225,1.3,28.38,9,940,N/A
2012,1,4,11,30,0,0,0,-10,131.52,0.225,1.3,28.38,8,940,N/A
2012,1,4,12,0,0,0,0,-10,125.38000000000001,0.225,1.3,28.41,8,940,N/A
2012,1,4,12,30,0,0,0,-10,119.27,0.225,1.3,28.42,8,940,N/A
2012,1,4,13,0,0,0,0,-10,113.23,0.225,1.3,28.55,8,940,N/A
2012,1,4,13,30,0,0,0,-10,107.26,0.225,1.3,28.560000000000002,8,940,N/A
2012,1,4,14,0,0,0,0,-9,101.41,0.225,1.3,28.740000000000002,8,940,N/A
2012,1,4,14,30,0,0,0,-9,95.71000000000001,0.225,1.2000000000000002,28.75,8,940,N/A
2012,1,4,15,0,0,0,0,-8,90.17,0.225,1.2000000000000002,31.03,9,940,N/A
2012,1,4,15,30,31,54,36,-8,84.85000000000001,0.225,1.2000000000000002,27.1,10,940,N/A
2012,1,4,16,0,67,98,84,-6,79.8,0.225,1.3,28.19,12,940,N/A
2012,1,4,16,30,51,739,241,-6,75.07000000000001,0.225,1.8,26.39,14,940,N/A
2012,1,4,17,0,58,810,325,-8,70.73,0.225,2.3000000000000003,19.66,16,940,N/A
2012,1,4,17,30,63,858,400,-8,66.86,0.225,2.5,18.43,17,940,N/A
2012,1,4,18,0,71,878,462,-8,63.550000000000004,0.225,2.9000000000000004,16.96,19,940,N/A
2012,1,4,18,30,74,901,512,-8,60.89,0.225,3,15.92,20,940,N/A
2012,1,4,19,0,76,915,548,-7,58.97,0.225,3.3000000000000003,14.540000000000001,21,940,N/A
2012,1,4,19,30,77,923,568,-7,57.86,0.225,3.2,14.540000000000001,21,940,N/A
2012,1,4,20,0,77,925,572,-7,57.620000000000005,0.225,3.2,13.86,22,940,N/A
2012,1,4,20,30,76,920,560,-7,58.26,0.225,3.1,13.86,22,940,N/A
2012,1,4,21,0,72,915,534,-7,59.74,0.225,3.1,13.92,23,940,N/A
2012,1,4,21,30,70,898,491,-7,62.01,0.225,2.9000000000000004,13.92,22,940,N/A
2012,1,4,22,0,67,870,435,-7,64.98,0.225,2.8000000000000003,14.030000000000001,22,940,N/A
2012,1,4,22,30,62,831,366,-7,68.56,0.225,2,15.870000000000001,21,940,N/A
2012,1,4,23,0,56,771,286,-3,72.65,0.225,1.4000000000000001,22.23,20,940,N/A
2012,1,4,23,30,48,684,199,-3,77.18,0.225,1.4000000000000001,25.22,17,940,N/A
2012,1,5,0,0,36,539,110,-4,82.06,0.225,1.4000000000000001,27.23,15,940,N/A
2012,1,5,0,30,18,282,31,-4,87.24,0.225,1.4000000000000001,29.060000000000002,14,940,N/A
2012,1,5,1,0,0,0,0,-5,92.67,0.225,1.4000000000000001,28.63,14,940,N/A
2012,1,5,1,30,0,0,0,-5,98.28,0.225,1.2000000000000002,28.64,13,940,N/A
2012,1,5,2,0,0,0,0,-6,104.06,0.225,1.2000000000000002,27.86,13,940,N/A
2012,1,5,2,30,0,0,0,-6,109.97,0.225,1.1,29.77,13,940,N/A
2012,1,5,3,0,0,0,0,-6,115.97,0.225,1.1,29.17,13,940,N/A
2012,1,5,3,30,0,0,0,-6,122.05,0.225,1.1,29.17,13,940,N/A
2012,1,5,4,0,0,0,0,-6,128.17000000000002,0.225,1.1,28.68,13,940,N/A
2012,1,5,4,30,0,0,0,-6,134.32,0.225,1.1,28.68,12,940,N/A
2012,1,5,5,0,0,0,0,-6,140.45000000000002,0.225,1.1,28.21,12,940,N/A
2012,1,5,5,30,0,0,0,-6,146.53,0.225,1.1,28.2,12,940,N/A
2012,1,5,6,0,0,0,0,-6,152.46,0.225,1.1,27.91,12,940,N/A
2012,1,5,6,30,0,0,0,-6,158.1,0.225,1,29.82,12,940,N/A
2012,1,5,7,0,0,0,0,-6,163.12,0.225,1,29.73,12,940,N/A
2012,1,5,7,30,0,0,0,-6,166.75,0.225,0.9,29.72,11,940,N/A
2012,1,5,8,0,0,0,0,-6,167.68,0.225,0.9,29.69,11,940,N/A
2012,1,5,8,30,0,0,0,-6,165.38,0.225,0.8,29.69,11,940,N/A
2012,1,5,9,0,0,0,0,-6,160.99,0.225,0.8,29.72,11,940,N/A
2012,1,5,9,30,0,0,0,-6,155.64000000000001,0.225,0.6000000000000001,29.72,11,940,N/A
2012,1,5,10,0,0,0,0,-6,149.84,0.225,0.5,29.73,12,940,N/A
2012,1,5,10,30,0,0,0,-6,143.83,0.225,0.4,29.73,11,940,N/A
2012,1,5,11,0,0,0,0,-6,137.72,0.225,0.4,29.62,11,940,N/A
2012,1,5,11,30,0,0,0,-6,131.57,0.225,0.5,29.62,11,940,N/A
2012,1,5,12,0,0,0,0,-6,125.43,0.225,0.6000000000000001,29.560000000000002,11,940,N/A
2012,1,5,12,30,0,0,0,-6,119.32000000000001,0.225,0.6000000000000001,31.61,11,940,N/A
2012,1,5,13,0,0,0,0,-7,113.26,0.225,0.7000000000000001,31.41,11,940,N/A
2012,1,5,13,30,0,0,0,-7,107.3,0.225,0.7000000000000001,31.41,10,940,N/A
2012,1,5,14,0,0,0,0,-7,101.44,0.225,0.7000000000000001,31.04,10,940,N/A
2012,1,5,14,30,0,0,0,-7,95.73,0.225,0.7000000000000001,31.04,10,940,N/A
2012,1,5,15,0,0,0,0,-6,90.18,0.225,0.7000000000000001,32.3,10,940,N/A
2012,1,5,15,30,28,420,65,-6,84.86,0.225,0.7000000000000001,30.21,11,940,N/A
2012,1,5,16,0,43,622,153,-5,79.8,0.225,0.8,31.91,12,940,N/A
2012,1,5,16,30,53,738,243,-5,75.06,0.225,1.1,29.87,13,940,N/A
2012,1,5,17,0,59,818,330,-7,70.7,0.225,1.4000000000000001,24.150000000000002,15,940,N/A
2012,1,5,17,30,65,869,407,-7,66.82000000000001,0.225,1.6,22.63,16,940,N/A
2012,1,5,18,0,68,909,473,-7,63.49,0.225,1.8,19.23,18,940,N/A
2012,1,5,18,30,70,933,525,-7,60.82,0.225,1.9000000000000001,16.94,19,940,N/A
2012,1,5,19,0,72,950,563,-8,58.88,0.225,2.1,13.86,21,940,N/A
2012,1,5,19,30,73,958,584,-8,57.77,0.225,2,13.85,21,940,N/A
2012,1,5,20,0,73,961,589,-8,57.51,0.225,2,12.66,22,940,N/A
2012,1,5,20,30,73,957,578,-8,58.14,0.225,1.9000000000000001,12.66,22,940,N/A
2012,1,5,21,0,72,945,550,-8,59.61,0.225,1.9000000000000001,12.63,22,940,N/A
2012,1,5,21,30,69,927,507,-8,61.870000000000005,0.225,1.8,12.620000000000001,22,940,N/A
2012,1,5,22,0,67,898,449,-8,64.83,0.225,1.8,12.88,22,940,N/A
2012,1,5,22,30,62,858,378,-8,68.41,0.225,1.4000000000000001,14.57,20,940,N/A
2012,1,5,23,0,56,797,296,-3,72.5,0.225,1,23.2,19,940,N/A
2012,1,5,23,30,48,710,207,-3,77.03,0.225,1.1,26.32,17,940,N/A
2012,1,6,0,0,36,569,116,-5,81.91,0.225,1.3,25.900000000000002,15,940,N/A
2012,1,6,0,30,18,314,34,-5,87.09,0.225,1.3,27.63,14,940,N/A
2012,1,6,1,0,0,0,0,-6,92.52,0.225,1.4000000000000001,27.080000000000002,13,940,N/A
2012,1,6,1,30,0,0,0,-6,98.14,0.225,1.4000000000000001,28.92,13,940,N/A
2012,1,6,2,0,0,0,0,-6,103.91,0.225,1.4000000000000001,28.28,13,940,N/A
2012,1,6,2,30,0,0,0,-6,109.82000000000001,0.225,1.3,28.28,12,940,N/A
2012,1,6,3,0,0,0,0,-6,115.83,0.225,1.3,27.78,12,940,N/A
2012,1,6,3,30,0,0,0,-6,121.9,0.225,1.2000000000000002,27.78,12,930,N/A
2012,1,6,4,0,0,0,0,-7,128.03,0.225,1.2000000000000002,27.37,12,930,N/A
2012,1,6,4,30,0,0,0,-7,134.18,0.225,1.1,27.37,12,930,N/A
2012,1,6,5,0,0,0,0,-7,140.31,0.225,1.1,27.060000000000002,12,930,N/A
2012,1,6,5,30,0,0,0,-7,146.38,0.225,1,27.060000000000002,12,930,N/A
2012,1,6,6,0,0,0,0,-7,152.31,0.225,0.9,26.79,12,930,N/A
2012,1,6,6,30,0,0,0,-7,157.95000000000002,0.225,0.9,26.78,12,930,N/A
2012,1,6,7,0,0,0,0,-7,162.97,0.225,0.9,26.740000000000002,12,930,N/A
2012,1,6,7,30,0,0,0,-7,166.61,0.225,0.9,28.57,12,930,N/A
2012,1,6,8,0,0,0,0,-7,167.58,0.225,0.9,28.87,12,930,N/A
2012,1,6,8,30,0,0,0,-7,165.34,0.225,1,28.87,11,930,N/A
2012,1,6,9,0,0,0,0,-7,160.99,0.225,1.1,29.02,11,930,N/A
2012,1,6,9,30,0,0,0,-7,155.65,0.225,1.1,31.03,10,930,N/A
2012,1,6,10,0,0,0,0,-7,149.87,0.225,1.2000000000000002,31.04,10,930,N/A
2012,1,6,10,30,0,0,0,-7,143.86,0.225,1.2000000000000002,33.21,9,930,N/A
2012,1,6,11,0,0,0,0,-7,137.75,0.225,1.3,33.33,9,930,N/A
2012,1,6,11,30,0,0,0,-7,131.61,0.225,1.2000000000000002,35.68,9,930,N/A
2012,1,6,12,0,0,0,0,-7,125.46000000000001,0.225,1.2000000000000002,36.02,9,930,N/A
2012,1,6,12,30,0,0,0,-7,119.35000000000001,0.225,1.1,36.02,9,930,N/A
2012,1,6,13,0,0,0,0,-6,113.3,0.225,1,36.37,9,930,N/A
2012,1,6,13,30,0,0,0,-6,107.33,0.225,0.9,36.37,8,930,N/A
2012,1,6,14,0,0,0,0,-6,101.47,0.225,0.8,36.67,8,930,N/A
2012,1,6,14,30,0,0,0,-6,95.74000000000001,0.225,0.7000000000000001,36.68,8,930,N/A
2012,1,6,15,0,0,0,0,-6,90.19,0.225,0.7000000000000001,35.19,9,930,N/A
