Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,91876,-,-,-,34.89,-117.06,0,665,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Dew Point,Solar Zenith Angle,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,
2017,1,1,0,0,50,297,89,5,82.52,0.221,0.7000000000000001,84.84,9,930,N/A
2017,1,1,0,30,21,0,21,5,87.7,0.221,0.8,90.82000000000001,8,930,N/A
2017,1,1,1,0,0,0,0,5,93.12,0.221,1,90.03,8,930,N/A
2017,1,1,1,30,0,0,0,5,98.74000000000001,0.221,1.2000000000000002,96.43,8,930,N/A
2017,1,1,2,0,0,0,0,5,104.51,0.221,1.4000000000000001,96.52,8,930,N/A
2017,1,1,2,30,0,0,0,5,110.42,0.221,1.6,96.52,7,930,N/A
2017,1,1,3,0,0,0,0,5,116.42,0.221,1.9000000000000001,96.13,7,930,N/A
2017,1,1,3,30,0,0,0,5,122.49000000000001,0.221,2,96.12,7,930,N/A
2017,1,1,4,0,0,0,0,5,128.62,0.221,2.2,95.81,7,920,N/A
2017,1,1,4,30,0,0,0,4,134.77,0.221,2.1,100,7,920,N/A
2017,1,1,5,0,0,0,0,4,140.9,0.221,2.1,100,7,920,N/A
2017,1,1,5,30,0,0,0,4,146.98,0.221,1.7000000000000002,100,6,920,N/A
2017,1,1,6,0,0,0,0,4,152.92000000000002,0.221,1.3,100,6,920,N/A
2017,1,1,6,30,0,0,0,2,158.56,0.221,0.8,100,5,920,N/A
2017,1,1,7,0,0,0,0,2,163.58,0.221,0.30000000000000004,100,4,920,N/A
2017,1,1,7,30,0,0,0,2,167.16,0.221,0.5,100,3,920,N/A
2017,1,1,8,0,0,0,0,2,167.95000000000002,0.221,0.7000000000000001,100,3,920,N/A
2017,1,1,8,30,0,0,0,2,165.46,0.221,1.1,100,3,920,N/A
2017,1,1,9,0,0,0,0,1,160.96,0.221,1.6,99.5,3,920,N/A
2017,1,1,9,30,0,0,0,1,155.54,0.221,1.9000000000000001,99.5,3,920,N/A
2017,1,1,10,0,0,0,0,1,149.70000000000002,0.221,2.2,99.68,3,930,N/A
2017,1,1,10,30,0,0,0,1,143.67000000000002,0.221,2.2,99.67,3,920,N/A
2017,1,1,11,0,0,0,0,2,137.56,0.221,2.2,100,3,920,N/A
2017,1,1,11,30,0,0,0,2,131.41,0.221,1.9000000000000001,100,3,920,N/A
2017,1,1,12,0,0,0,0,2,125.27,0.221,1.7000000000000002,100,3,920,N/A
2017,1,1,12,30,0,0,0,2,119.16,0.221,1.5,100,3,920,N/A
2017,1,1,13,0,0,0,0,2,113.12,0.221,1.4000000000000001,100,3,920,N/A
2017,1,1,13,30,0,0,0,1,107.17,0.221,1.4000000000000001,100,2,920,N/A
2017,1,1,14,0,0,0,0,1,101.33,0.221,1.4000000000000001,100,2,930,N/A
2017,1,1,14,30,0,0,0,1,95.63,0.221,1.8,100,2,930,N/A
2017,1,1,15,0,0,0,0,1,90.11,0.221,2.3000000000000003,98.31,3,930,N/A
2017,1,1,15,30,34,290,61,1,84.81,0.221,3,98.32000000000001,4,930,N/A
2017,1,1,16,0,53,518,145,2,79.78,0.221,3.7,94.7,5,930,N/A
2017,1,1,16,30,67,640,232,2,75.07000000000001,0.221,3.6,88.28,6,930,N/A
2017,1,1,17,0,73,743,318,2,70.76,0.221,3.6,84.9,7,930,N/A
2017,1,1,17,30,80,797,392,2,66.92,0.221,3.7,79.23,8,930,N/A
2017,1,1,18,0,76,865,460,2,63.64,0.221,3.9000000000000004,74.93,9,930,N/A
2017,1,1,18,30,79,890,511,2,61.01,0.221,4.4,69.98,9,930,N/A
2017,1,1,19,0,81,905,546,2,59.120000000000005,0.221,4.9,63.78,10,930,N/A
2017,1,1,19,30,83,914,566,2,58.050000000000004,0.221,5.4,63.76,10,930,N/A
2017,1,1,20,0,82,917,571,1,57.85,0.221,5.9,56.96,11,930,N/A
2017,1,1,20,30,81,914,559,1,58.51,0.221,6.1000000000000005,56.94,11,920,N/A
2017,1,1,21,0,78,909,532,1,60.01,0.221,6.300000000000001,54.46,12,920,N/A
2017,1,1,21,30,75,892,490,1,62.300000000000004,0.221,6.300000000000001,54.45,11,920,N/A
2017,1,1,22,0,69,872,434,0,65.28,0.221,6.300000000000001,52.59,11,920,N/A
2017,1,1,22,30,64,833,365,0,68.87,0.221,6.1000000000000005,56.24,10,920,N/A
2017,1,1,23,0,57,780,285,0,72.97,0.221,5.9,56.09,10,920,N/A
2017,1,1,23,30,48,692,198,0,77.5,0.221,5.4,64.24,8,920,N/A
2017,1,2,0,0,35,550,108,1,82.38,0.221,4.9,70.93,7,920,N/A
2017,1,2,0,30,17,282,29,1,87.56,0.221,4.800000000000001,76.03,6,920,N/A
2017,1,2,1,0,0,0,0,1,92.99,0.221,4.800000000000001,83.11,6,920,N/A
2017,1,2,1,30,0,0,0,1,98.60000000000001,0.221,5,89.21000000000001,5,930,N/A
2017,1,2,2,0,0,0,0,1,104.38,0.221,5.300000000000001,91.75,5,930,N/A
2017,1,2,2,30,0,0,0,1,110.28,0.221,5.4,91.78,4,930,N/A
2017,1,2,3,0,0,0,0,2,116.28,0.221,5.6000000000000005,94.91,4,930,N/A
2017,1,2,3,30,0,0,0,2,122.36,0.221,5.6000000000000005,94.94,4,930,N/A
2017,1,2,4,0,0,0,0,2,128.48,0.221,5.800000000000001,97.85000000000001,4,930,N/A
2017,1,2,4,30,0,0,0,2,134.63,0.221,5.800000000000001,97.87,4,930,N/A
2017,1,2,5,0,0,0,0,2,140.77,0.221,5.800000000000001,100,5,930,N/A
2017,1,2,5,30,0,0,0,2,146.84,0.221,5.6000000000000005,100,5,930,N/A
2017,1,2,6,0,0,0,0,2,152.78,0.221,5.5,100,5,930,N/A
2017,1,2,6,30,0,0,0,2,158.43,0.221,5.300000000000001,100,5,930,N/A
2017,1,2,7,0,0,0,0,3,163.44,0.221,5.2,97.60000000000001,5,930,N/A
2017,1,2,7,30,0,0,0,3,167.04,0.221,5.1000000000000005,97.59,5,930,N/A
2017,1,2,8,0,0,0,0,3,167.87,0.221,5,98.48,5,930,N/A
2017,1,2,8,30,0,0,0,3,165.45000000000002,0.221,4.800000000000001,98.48,5,930,N/A
2017,1,2,9,0,0,0,0,3,160.98,0.221,4.7,99.39,5,930,N/A
2017,1,2,9,30,0,0,0,3,155.57,0.221,4.6000000000000005,99.4,5,930,N/A
2017,1,2,10,0,0,0,0,4,149.75,0.221,4.6000000000000005,100,5,930,N/A
2017,1,2,10,30,0,0,0,4,143.73,0.221,4.4,100,5,930,N/A
2017,1,2,11,0,0,0,0,4,137.61,0.221,4.3,100,6,930,N/A
2017,1,2,11,30,0,0,0,4,131.46,0.221,4,100,6,930,N/A
2017,1,2,12,0,0,0,0,4,125.32000000000001,0.221,3.8000000000000003,100,6,930,N/A
2017,1,2,12,30,0,0,0,4,119.22,0.221,3.7,100,6,930,N/A
2017,1,2,13,0,0,0,0,4,113.17,0.221,3.6,100,6,930,N/A
2017,1,2,13,30,0,0,0,4,107.21000000000001,0.221,3.6,100,6,930,N/A
2017,1,2,14,0,0,0,0,4,101.37,0.221,3.6,100,6,930,N/A
2017,1,2,14,30,0,0,0,4,95.67,0.221,3.8000000000000003,100,6,930,N/A
2017,1,2,15,0,0,0,0,4,90.14,0.221,4,97.46000000000001,6,930,N/A
2017,1,2,15,30,24,0,24,4,84.83,0.221,4.1000000000000005,97.49000000000001,6,930,N/A
2017,1,2,16,0,56,0,56,4,79.79,0.221,4.2,97.54,6,930,N/A
2017,1,2,16,30,91,0,91,4,75.08,0.221,4.4,97.57000000000001,6,930,N/A
2017,1,2,17,0,121,9,124,4,70.75,0.221,4.6000000000000005,90.47,7,930,N/A
2017,1,2,17,30,147,17,154,4,66.89,0.221,4.7,90.48,7,930,N/A
2017,1,2,18,0,196,89,236,4,63.6,0.221,4.9,89.33,7,930,N/A
2017,1,2,18,30,217,84,258,4,60.96,0.221,4.9,89.3,7,930,N/A
2017,1,2,19,0,239,153,318,4,59.06,0.221,5,87.77,8,930,N/A
2017,1,2,19,30,243,236,369,4,57.97,0.221,5.2,87.74,8,930,N/A
2017,1,2,20,0,251,226,372,3,57.75,0.221,5.4,80.7,9,930,N/A
2017,1,2,20,30,101,829,536,3,58.4,0.221,5.4,80.7,9,930,N/A
2017,1,2,21,0,92,791,489,3,59.9,0.221,5.5,73.5,10,930,N/A
2017,1,2,21,30,98,785,465,3,62.17,0.221,5.4,73.51,10,930,N/A
2017,1,2,22,0,76,761,396,3,65.15,0.221,5.300000000000001,67.81,10,930,N/A
2017,1,2,22,30,134,366,267,3,68.73,0.221,5,72.57000000000001,9,930,N/A
2017,1,2,23,0,116,309,207,3,72.83,0.221,4.7,72.77,9,930,N/A
2017,1,2,23,30,85,262,142,3,77.36,0.221,3.9000000000000004,77.92,8,930,N/A
2017,1,3,0,0,51,194,77,3,82.24,0.221,3.1,84.74,8,930,N/A
2017,1,3,0,30,20,0,20,3,87.42,0.221,2.8000000000000003,90.83,7,930,N/A
2017,1,3,1,0,0,0,0,3,92.84,0.221,2.6,91.01,6,930,N/A
2017,1,3,1,30,0,0,0,3,98.46000000000001,0.221,2.7,97.63,6,930,N/A
2017,1,3,2,0,0,0,0,3,104.24000000000001,0.221,2.8000000000000003,98.81,6,930,N/A
2017,1,3,2,30,0,0,0,3,110.14,0.221,2.7,98.84,5,930,N/A
2017,1,3,3,0,0,0,0,3,116.14,0.221,2.7,99.87,5,930,N/A
2017,1,3,3,30,0,0,0,2,122.22,0.221,2.6,100,4,930,N/A
2017,1,3,4,0,0,0,0,2,128.35,0.221,2.5,100,4,930,N/A
2017,1,3,4,30,0,0,0,2,134.49,0.221,2.4000000000000004,100,4,930,N/A
2017,1,3,5,0,0,0,0,2,140.63,0.221,2.3000000000000003,100,4,930,N/A
2017,1,3,5,30,0,0,0,2,146.70000000000002,0.221,2.4000000000000004,100,4,930,N/A
2017,1,3,6,0,0,0,0,2,152.64000000000001,0.221,2.5,100,4,930,N/A
2017,1,3,6,30,0,0,0,2,158.28,0.221,2.5,100,4,930,N/A
2017,1,3,7,0,0,0,0,2,163.3,0.221,2.6,100,4,930,N/A
2017,1,3,7,30,0,0,0,2,166.92000000000002,0.221,2.5,100,4,930,N/A
2017,1,3,8,0,0,0,0,2,167.79,0.221,2.5,100,4,930,N/A
2017,1,3,8,30,0,0,0,2,165.42000000000002,0.221,2.4000000000000004,100,4,930,N/A
2017,1,3,9,0,0,0,0,2,160.99,0.221,2.4000000000000004,100,4,930,N/A
2017,1,3,9,30,0,0,0,2,155.6,0.221,2.3000000000000003,100,4,930,N/A
2017,1,3,10,0,0,0,0,2,149.79,0.221,2.3000000000000003,100,4,930,N/A
2017,1,3,10,30,0,0,0,2,143.77,0.221,2.2,100,4,930,N/A
2017,1,3,11,0,0,0,0,2,137.66,0.221,2.1,100,4,930,N/A
2017,1,3,11,30,0,0,0,2,131.51,0.221,2,100,4,930,N/A
2017,1,3,12,0,0,0,0,2,125.37,0.221,2,100,4,930,N/A
2017,1,3,12,30,0,0,0,2,119.26,0.221,1.9000000000000001,100,4,930,N/A
