Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,91876,-,-,-,34.89,-117.06,0,665,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Dew Point,Solar Zenith Angle,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,
2016,1,1,0,0,34,567,107,-11,82.62,0.228,1.4000000000000001,40.31,3,940,N/A
2016,1,1,0,30,16,283,27,-11,87.8,0.228,1.4000000000000001,43.34,2,940,N/A
2016,1,1,1,0,0,0,0,-11,93.23,0.228,1.5,40.160000000000004,1,940,N/A
2016,1,1,1,30,0,0,0,-11,98.84,0.228,1.5,40.160000000000004,0,940,N/A
2016,1,1,2,0,0,0,0,-12,104.62,0.228,1.5,38.49,0,940,N/A
2016,1,1,2,30,0,0,0,-12,110.52,0.228,1.5,38.5,0,940,N/A
2016,1,1,3,0,0,0,0,-12,116.52,0.228,1.6,39.910000000000004,0,940,N/A
2016,1,1,3,30,0,0,0,-12,122.59,0.228,1.6,39.910000000000004,0,940,N/A
2016,1,1,4,0,0,0,0,-13,128.72,0.228,1.6,38.77,0,940,N/A
2016,1,1,4,30,0,0,0,-13,134.87,0.228,1.6,38.77,0,940,N/A
2016,1,1,5,0,0,0,0,-13,141,0.228,1.7000000000000002,40.92,0,940,N/A
2016,1,1,5,30,0,0,0,-13,147.08,0.228,1.7000000000000002,40.92,0,940,N/A
2016,1,1,6,0,0,0,0,-13,153.02,0.228,1.8,40.56,-1,940,N/A
2016,1,1,6,30,0,0,0,-13,158.67000000000002,0.228,1.8,40.56,-1,940,N/A
2016,1,1,7,0,0,0,0,-13,163.68,0.228,1.8,40.75,-1,940,N/A
2016,1,1,7,30,0,0,0,-13,167.25,0.228,1.8,40.74,-1,940,N/A
2016,1,1,8,0,0,0,0,-13,168,0.228,1.9000000000000001,41.26,-1,940,N/A
2016,1,1,8,30,0,0,0,-13,165.47,0.228,1.9000000000000001,41.26,-1,940,N/A
2016,1,1,9,0,0,0,0,-13,160.94,0.228,2,41.92,-1,940,N/A
2016,1,1,9,30,0,0,0,-13,155.5,0.228,2,41.92,-1,940,N/A
2016,1,1,10,0,0,0,0,-12,149.66,0.228,2,42.85,-1,940,N/A
2016,1,1,10,30,0,0,0,-12,143.63,0.228,1.9000000000000001,42.84,-1,940,N/A
2016,1,1,11,0,0,0,0,-12,137.51,0.228,1.9000000000000001,47.35,-1,940,N/A
