Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,91876,-,-,-,34.89,-117.06,0,665,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Dew Point,Solar Zenith Angle,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,
2015,1,5,19,0,65,945,553,-4,58.86,0.221,3.1,23.95,17,940,N/A
2015,1,5,19,30,66,952,574,-4,57.74,0.221,3.2,23.94,17,940,N/A
2015,1,5,20,0,65,955,579,-4,57.480000000000004,0.221,3.3000000000000003,22.73,18,940,N/A
2015,1,5,20,30,65,951,568,-4,58.1,0.221,3.3000000000000003,22.72,18,940,N/A
2015,1,5,21,0,64,941,540,-4,59.57,0.221,3.3000000000000003,23.16,19,940,N/A
2015,1,5,21,30,62,924,498,-4,61.83,0.221,3.1,23.16,18,940,N/A
2015,1,5,22,0,59,897,441,-3,64.79,0.221,3,23.830000000000002,18,940,N/A
2015,1,5,22,30,55,860,372,-3,68.37,0.221,2.2,25.38,17,940,N/A
2015,1,5,23,0,50,805,293,0,72.46000000000001,0.221,1.4000000000000001,36.07,16,940,N/A
2015,1,5,23,30,43,722,206,0,76.99,0.221,1.3,43.83,13,940,N/A
2015,1,6,0,0,33,588,116,0,81.87,0.221,1.3,48.45,11,940,N/A
2015,1,6,0,30,17,345,35,0,87.05,0.221,1.3,51.81,10,940,N/A
2015,1,6,1,0,0,0,0,-1,92.48,0.221,1.3,50.49,10,940,N/A
2015,1,6,1,30,0,0,0,-1,98.10000000000001,0.221,1.3,50.5,9,940,N/A
2015,1,6,2,0,0,0,0,-2,103.88,0.221,1.3,49.04,9,940,N/A
2015,1,6,2,30,0,0,0,-2,109.78,0.221,1.3,52.5,9,940,N/A
2015,1,6,3,0,0,0,0,-2,115.79,0.221,1.3,51.06,9,940,N/A
2015,1,6,3,30,0,0,0,-2,121.87,0.221,1.2000000000000002,51.06,8,940,N/A
2015,1,6,4,0,0,0,0,-2,127.99000000000001,0.221,1.2000000000000002,49.67,8,940,N/A
2015,1,6,4,30,0,0,0,-2,134.14000000000001,0.221,1.2000000000000002,49.660000000000004,8,940,N/A
2015,1,6,5,0,0,0,0,-3,140.27,0.221,1.2000000000000002,48.57,8,940,N/A
2015,1,6,5,30,0,0,0,-3,146.34,0.221,1.2000000000000002,48.56,8,940,N/A
2015,1,6,6,0,0,0,0,-3,152.28,0.221,1.3,47.74,8,940,N/A
2015,1,6,6,30,0,0,0,-3,157.91,0.221,1.3,51.120000000000005,8,940,N/A
2015,1,6,7,0,0,0,0,-3,162.93,0.221,1.3,50.46,8,940,N/A
2015,1,6,7,30,0,0,0,-3,166.57,0.221,1.3,50.46,7,940,N/A
2015,1,6,8,0,0,0,0,-3,167.55,0.221,1.4000000000000001,50.03,7,940,N/A
2015,1,6,8,30,0,0,0,-3,165.32,0.221,1.4000000000000001,50.03,7,940,N/A
2015,1,6,9,0,0,0,0,-3,160.99,0.221,1.4000000000000001,49.99,7,940,N/A
2015,1,6,9,30,0,0,0,-3,155.66,0.221,1.4000000000000001,53.57,6,940,N/A
2015,1,6,10,0,0,0,0,-3,149.87,0.221,1.5,53.83,6,940,N/A
2015,1,6,10,30,0,0,0,-3,143.87,0.221,1.5,53.82,6,940,N/A
2015,1,6,11,0,0,0,0,-3,137.76,0.221,1.5,54.1,6,940,N/A
2015,1,6,11,30,0,0,0,-3,131.62,0.221,1.5,54.1,6,940,N/A
2015,1,6,12,0,0,0,0,-3,125.47,0.221,1.5,54.4,6,940,N/A
2015,1,6,12,30,0,0,0,-3,119.36,0.221,1.5,58.34,6,940,N/A
2015,1,6,13,0,0,0,0,-3,113.3,0.221,1.5,58.76,6,940,N/A
2015,1,6,13,30,0,0,0,-3,107.33,0.221,1.5,58.77,6,940,N/A
