Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,91876,-,-,-,34.89,-117.06,0,665,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Dew Point,Solar Zenith Angle,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,
2019,1,1,0,0,17,567,91,-11.8,82.49,0.25,2.2,29.62,4.5,934,N/A
2019,1,1,0,30,19,293,32,-11.8,87.52,0.25,2,32.03,3.4000000000000004,935,N/A
2019,1,1,1,0,0,0,0,-11.3,93.2,0.25,1.8,36.29,2.2,935,N/A
2019,1,1,1,30,0,0,0,-11.3,98.81,0.25,1.9000000000000001,37.07,1.9000000000000001,935,N/A
2019,1,1,2,0,0,0,0,-11.600000000000001,104.59,0.25,1.9000000000000001,37.1,1.5,935,N/A
2019,1,1,2,30,0,0,0,-11.600000000000001,110.49000000000001,0.25,2,37.910000000000004,1.2000000000000002,935,N/A
2019,1,1,3,0,0,0,0,-12.100000000000001,116.49000000000001,0.25,2.1,37.03,1,936,N/A
2019,1,1,3,30,0,0,0,-12.100000000000001,122.56,0.25,2.3000000000000003,37.300000000000004,0.9,936,N/A
2019,1,1,4,0,0,0,0,-12.600000000000001,128.69,0.25,2.5,36.08,0.8,936,N/A
2019,1,1,4,30,0,0,0,-12.600000000000001,134.83,0.25,2.7,36.38,0.7000000000000001,937,N/A
2019,1,1,5,0,0,0,0,-12.9,140.97,0.25,2.9000000000000004,35.65,0.6000000000000001,937,N/A
2019,1,1,5,30,0,0,0,-12.9,147.04,0.25,3,35.910000000000004,0.5,937,N/A
