Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,91876,-,-,-,34.89,-117.06,0,665,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Dew Point,Solar Zenith Angle,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,
2011,1,1,0,0,34,589,110,-7,82.59,0.20800000000000002,0.9,59.09,0,930,N/A
2011,1,1,0,30,28,0,28,-7,87.77,0.20800000000000002,1,59.11,0,930,N/A
2011,1,1,1,0,0,0,0,-9,93.2,0.20800000000000002,1.2000000000000002,54.58,-1,930,N/A
2011,1,1,1,30,0,0,0,-9,98.81,0.20800000000000002,1.2000000000000002,54.6,-1,930,N/A
2011,1,1,2,0,0,0,0,-10,104.59,0.20800000000000002,1.2000000000000002,57.89,-2,930,N/A
2011,1,1,2,30,0,0,0,-10,110.49000000000001,0.20800000000000002,1.2000000000000002,57.9,-2,930,N/A
2011,1,1,3,0,0,0,0,-9,116.49000000000001,0.20800000000000002,1.2000000000000002,59.01,-2,930,N/A
2011,1,1,3,30,0,0,0,-9,122.56,0.20800000000000002,1.1,54.81,-1,930,N/A
2011,1,1,4,0,0,0,0,-9,128.69,0.20800000000000002,1.1,56.480000000000004,-1,930,N/A
2011,1,1,4,30,0,0,0,-9,134.84,0.20800000000000002,1,56.49,-1,930,N/A
2011,1,1,5,0,0,0,0,-8,140.97,0.20800000000000002,1,58.81,-1,930,N/A
2011,1,1,5,30,0,0,0,-8,147.05,0.20800000000000002,1,58.82,-1,930,N/A
2011,1,1,6,0,0,0,0,-8,152.99,0.20800000000000002,1,59.06,-1,930,N/A
2011,1,1,6,30,0,0,0,-8,158.64000000000001,0.20800000000000002,1,59.06,-1,930,N/A
2011,1,1,7,0,0,0,0,-9,163.65,0.20800000000000002,1.1,59.76,-1,940,N/A
2011,1,1,7,30,0,0,0,-9,167.23,0.20800000000000002,1.1,59.76,-1,940,N/A
2011,1,1,8,0,0,0,0,-10,167.98,0.20800000000000002,1.1,57.03,-2,940,N/A
2011,1,1,8,30,0,0,0,-10,165.47,0.20800000000000002,1.1,57.03,-2,940,N/A
2011,1,1,9,0,0,0,0,-10,160.95000000000002,0.20800000000000002,1.2000000000000002,60.25,-2,940,N/A
2011,1,1,9,30,0,0,0,-10,155.52,0.20800000000000002,1.2000000000000002,60.25,-2,940,N/A
2011,1,1,10,0,0,0,0,-10,149.68,0.20800000000000002,1.3,60.83,-2,940,N/A
2011,1,1,10,30,0,0,0,-10,143.65,0.20800000000000002,1.2000000000000002,60.83,-2,940,N/A
