SiteID,2179748,Site Timezone,-5,Data Timezone,-5,Longitude,-76.1702880859,Latitude,43.0673561096
Year,Month,Day,Hour,Minute,wind speed at 100m (m/s),air temperature at 100m (C)
2010,1,1,0,0,6.28,1.4000000000000001
2010,1,1,0,5,6.34,1.3800000000000001
2010,1,1,0,10,6.390000000000001,1.3800000000000001
2010,1,1,0,15,6.42,1.37
2010,1,1,0,20,6.44,1.36
2010,1,1,0,25,6.46,1.36
2010,1,1,0,30,6.47,1.36
2010,1,1,0,35,6.45,1.37
2010,1,1,0,40,6.4,1.37
2010,1,1,0,45,6.36,1.3800000000000001
2010,1,1,0,50,6.3100000000000005,1.3900000000000001
2010,1,1,0,55,6.26,1.41
2010,1,1,1,0,6.18,1.42
2010,1,1,1,5,6.11,1.43
2010,1,1,1,10,6.05,1.44
2010,1,1,1,15,6,1.46
2010,1,1,1,20,5.98,1.48
2010,1,1,1,25,5.95,1.48
2010,1,1,1,30,5.9,1.49
2010,1,1,1,35,5.8500000000000005,1.5
2010,1,1,1,40,5.8,1.51
2010,1,1,1,45,5.75,1.51
2010,1,1,1,50,5.71,1.52
2010,1,1,1,55,5.65,1.51
2010,1,1,2,0,5.5600000000000005,1.51
2010,1,1,2,5,5.46,1.5
2010,1,1,2,10,5.36,1.49
2010,1,1,2,15,5.2700000000000005,1.49
2010,1,1,2,20,5.14,1.48
2010,1,1,2,25,4.79,1.42
2010,1,1,2,30,3.97,1.3
2010,1,1,2,35,2.94,1.12
2010,1,1,2,40,2.71,0.98
2010,1,1,2,45,3.19,0.88
2010,1,1,2,50,3.63,0.79
2010,1,1,2,55,3.8000000000000003,0.68
2010,1,1,3,0,3.8200000000000003,0.59
2010,1,1,3,5,3.7800000000000002,0.58
2010,1,1,3,10,3.73,0.65
2010,1,1,3,15,3.75,0.75
2010,1,1,3,20,3.85,0.81
2010,1,1,3,25,3.95,0.8300000000000001
2010,1,1,3,30,4.03,0.8300000000000001
2010,1,1,3,35,4.13,0.84
2010,1,1,3,40,4.22,0.85
2010,1,1,3,45,4.3100000000000005,0.84
2010,1,1,3,50,4.38,0.8300000000000001
2010,1,1,3,55,4.43,0.81
2010,1,1,4,0,4.45,0.8
2010,1,1,4,5,4.48,0.79
2010,1,1,4,10,4.55,0.81
2010,1,1,4,15,4.67,0.8300000000000001
2010,1,1,4,20,4.79,0.87
2010,1,1,4,25,4.94,0.91
2010,1,1,4,30,5.09,0.96
2010,1,1,4,35,5.25,1.03
2010,1,1,4,40,5.39,1.1
2010,1,1,4,45,5.47,1.16
2010,1,1,4,50,5.5200000000000005,1.19
2010,1,1,4,55,5.54,1.22
2010,1,1,5,0,5.6000000000000005,1.23
2010,1,1,5,5,5.72,1.24
2010,1,1,5,10,5.9,1.24
2010,1,1,5,15,6.1000000000000005,1.25
2010,1,1,5,20,6.2700000000000005,1.26
2010,1,1,5,25,6.43,1.28
2010,1,1,5,30,6.55,1.32
2010,1,1,5,35,6.25,1.3
2010,1,1,5,40,6.11,1.32
2010,1,1,5,45,6.0200000000000005,1.35
2010,1,1,5,50,6.0200000000000005,1.34
2010,1,1,5,55,6.140000000000001,1.31
2010,1,1,6,0,6.37,1.26
2010,1,1,6,5,6.62,1.22
2010,1,1,6,10,6.7700000000000005,1.2
2010,1,1,6,15,6.83,1.2
2010,1,1,6,20,6.9,1.21
2010,1,1,6,25,7.12,1.2
2010,1,1,6,30,7.46,1.17
2010,1,1,6,35,7.69,1.12
2010,1,1,6,40,7.78,1.08
2010,1,1,6,45,7.82,1.07
2010,1,1,6,50,7.82,1.06
2010,1,1,6,55,7.79,1.05
2010,1,1,7,0,7.75,1.05
2010,1,1,7,5,7.73,1.03
2010,1,1,7,10,7.7,1.01
2010,1,1,7,15,7.59,0.98
2010,1,1,7,20,7.41,0.93
2010,1,1,7,25,7.08,0.87
2010,1,1,7,30,6.8100000000000005,0.8200000000000001
2010,1,1,7,35,6.75,0.78
2010,1,1,7,40,6.69,0.76
2010,1,1,7,45,6.63,0.72
2010,1,1,7,50,6.58,0.6900000000000001
2010,1,1,7,55,6.5200000000000005,0.65
2010,1,1,8,0,6.45,0.61
2010,1,1,8,5,6.38,0.56
2010,1,1,8,10,6.23,0.51
2010,1,1,8,15,6.13,0.47000000000000003
2010,1,1,8,20,6.11,0.43
2010,1,1,8,25,6.15,0.39
2010,1,1,8,30,6.2,0.36
2010,1,1,8,35,6.2,0.33
2010,1,1,8,40,6.13,0.31
2010,1,1,8,45,6.0600000000000005,0.29
2010,1,1,8,50,5.96,0.29
2010,1,1,8,55,5.96,0.3
2010,1,1,9,0,6.01,0.33
2010,1,1,9,5,6.09,0.37
2010,1,1,9,10,6.12,0.38
2010,1,1,9,15,6.11,0.38
2010,1,1,9,20,6.140000000000001,0.4
2010,1,1,9,25,5.99,0.4
2010,1,1,9,30,5.9,0.43
2010,1,1,9,35,5.7700000000000005,0.45
2010,1,1,9,40,5.69,0.48
2010,1,1,9,45,5.66,0.51
2010,1,1,9,50,5.59,0.54
2010,1,1,9,55,5.49,0.5700000000000001
2010,1,1,10,0,5.42,0.6
2010,1,1,10,5,5.39,0.63
2010,1,1,10,10,5.38,0.66
2010,1,1,10,15,5.39,0.7000000000000001
2010,1,1,10,20,5.4,0.73
2010,1,1,10,25,5.39,0.76
2010,1,1,10,30,5.41,0.79
2010,1,1,10,35,5.43,0.81
2010,1,1,10,40,5.41,0.84
2010,1,1,10,45,5.39,0.87
2010,1,1,10,50,5.36,0.91
2010,1,1,10,55,5.3,0.9500000000000001
2010,1,1,11,0,5.25,1
2010,1,1,11,5,5.23,1.05
2010,1,1,11,10,5.25,1.11
2010,1,1,11,15,5.26,1.16
2010,1,1,11,20,5.26,1.21
2010,1,1,11,25,5.2700000000000005,1.26
2010,1,1,11,30,5.33,1.31
2010,1,1,11,35,5.4,1.36
2010,1,1,11,40,5.46,1.41
2010,1,1,11,45,5.5200000000000005,1.44
2010,1,1,11,50,5.57,1.48
2010,1,1,11,55,5.6000000000000005,1.52
2010,1,1,12,0,5.62,1.55
2010,1,1,12,5,5.66,1.58
2010,1,1,12,10,5.69,1.61
2010,1,1,12,15,5.72,1.6300000000000001
2010,1,1,12,20,5.78,1.6500000000000001
2010,1,1,12,25,5.88,1.67
2010,1,1,12,30,5.98,1.68
2010,1,1,12,35,6.05,1.69
2010,1,1,12,40,6.1000000000000005,1.69
2010,1,1,12,45,6.13,1.68
2010,1,1,12,50,6.12,1.67
2010,1,1,12,55,6.05,1.67
2010,1,1,13,0,5.92,1.67
2010,1,1,13,5,5.78,1.68
2010,1,1,13,10,5.69,1.69
2010,1,1,13,15,5.63,1.7
2010,1,1,13,20,5.61,1.72
2010,1,1,13,25,5.63,1.75
2010,1,1,13,30,5.67,1.77
2010,1,1,13,35,5.65,1.8
2010,1,1,13,40,5.62,1.82
2010,1,1,13,45,5.65,1.83
2010,1,1,13,50,5.69,1.83
2010,1,1,13,55,5.73,1.84
2010,1,1,14,0,5.82,1.84
2010,1,1,14,5,5.95,1.82
2010,1,1,14,10,6.13,1.8
2010,1,1,14,15,6.26,1.77
2010,1,1,14,20,6.26,1.74
2010,1,1,14,25,6.140000000000001,1.72
2010,1,1,14,30,5.93,1.7
2010,1,1,14,35,5.7700000000000005,1.68
2010,1,1,14,40,5.71,1.6600000000000001
2010,1,1,14,45,5.8500000000000005,1.6300000000000001
2010,1,1,14,50,6.05,1.61
2010,1,1,14,55,6.05,1.56
2010,1,1,15,0,5.82,1.51
2010,1,1,15,5,5.73,1.48
2010,1,1,15,10,5.83,1.44
2010,1,1,15,15,5.76,1.42
2010,1,1,15,20,5.68,1.4000000000000001
2010,1,1,15,25,5.99,1.3800000000000001
2010,1,1,15,30,6.6000000000000005,1.33
2010,1,1,15,35,7.01,1.26
2010,1,1,15,40,7.04,1.21
2010,1,1,15,45,6.97,1.17
2010,1,1,15,50,6.99,1.12
2010,1,1,15,55,7.26,1.01
2010,1,1,16,0,7.68,0.76
2010,1,1,16,5,7.75,0.61
2010,1,1,16,10,7.7700000000000005,0.67
2010,1,1,16,15,7.99,0.76
2010,1,1,16,20,8.38,0.77
2010,1,1,16,25,8.950000000000001,0.72
2010,1,1,16,30,9.64,0.6900000000000001
2010,1,1,16,35,10.06,0.62
2010,1,1,16,40,9.92,0.52
2010,1,1,16,45,9.68,0.42
2010,1,1,16,50,9.61,0.3
2010,1,1,16,55,9.66,0.18
2010,1,1,17,0,9.700000000000001,0.07
2010,1,1,17,5,9.57,-0.09
2010,1,1,17,10,9.38,-0.24
2010,1,1,17,15,9.120000000000001,-0.35000000000000003
2010,1,1,17,20,8.84,-0.45
2010,1,1,17,25,8.700000000000001,-0.53
2010,1,1,17,30,8.68,-0.59
2010,1,1,17,35,8.59,-0.64
2010,1,1,17,40,8.38,-0.71
2010,1,1,17,45,8.38,-0.81
2010,1,1,17,50,8.77,-0.9
2010,1,1,17,55,9.38,-0.9400000000000001
2010,1,1,18,0,9.58,-0.96
2010,1,1,18,5,9.49,-1
2010,1,1,18,10,9.65,-1.05
2010,1,1,18,15,10.07,-1.1400000000000001
2010,1,1,18,20,10.21,-1.24
2010,1,1,18,25,9.92,-1.31
2010,1,1,18,30,9.540000000000001,-1.3800000000000001
2010,1,1,18,35,9.13,-1.43
2010,1,1,18,40,8.67,-1.48
2010,1,1,18,45,8.53,-1.54
2010,1,1,18,50,8.86,-1.58
2010,1,1,18,55,9.38,-1.62
2010,1,1,19,0,9.58,-1.6600000000000001
2010,1,1,19,5,9.19,-1.7
2010,1,1,19,10,8.82,-1.76
2010,1,1,19,15,9.05,-1.82
2010,1,1,19,20,9.81,-1.94
2010,1,1,19,25,10.49,-2.0300000000000002
2010,1,1,19,30,10.75,-2.0300000000000002
2010,1,1,19,35,10.81,-2.06
2010,1,1,19,40,10.86,-2.13
2010,1,1,19,45,10.83,-2.21
2010,1,1,19,50,10.66,-2.27
2010,1,1,19,55,10.46,-2.31
2010,1,1,20,0,10.25,-2.36
2010,1,1,20,5,9.92,-2.44
2010,1,1,20,10,9.5,-2.48
2010,1,1,20,15,9.1,-2.5
2010,1,1,20,20,8.82,-2.5
2010,1,1,20,25,8.620000000000001,-2.5
2010,1,1,20,30,8.620000000000001,-2.5
2010,1,1,20,35,8.83,-2.5
2010,1,1,20,40,8.86,-2.52
2010,1,1,20,45,8.700000000000001,-2.54
2010,1,1,20,50,8.67,-2.57
2010,1,1,20,55,8.700000000000001,-2.59
2010,1,1,21,0,8.85,-2.61
2010,1,1,21,5,9,-2.62
2010,1,1,21,10,9.13,-2.62
2010,1,1,21,15,9.31,-2.64
2010,1,1,21,20,9.08,-2.67
2010,1,1,21,25,8.77,-2.71
2010,1,1,21,30,8.8,-2.74
2010,1,1,21,35,8.97,-2.73
2010,1,1,21,40,9.05,-2.72
2010,1,1,21,45,9.07,-2.74
2010,1,1,21,50,9.06,-2.79
2010,1,1,21,55,9.06,-2.84
2010,1,1,22,0,9.02,-2.88
2010,1,1,22,5,9.05,-2.89
2010,1,1,22,10,9.1,-2.89
2010,1,1,22,15,9.05,-2.86
2010,1,1,22,20,8.98,-2.86
2010,1,1,22,25,8.83,-2.87
2010,1,1,22,30,8.61,-2.89
2010,1,1,22,35,8.56,-2.92
2010,1,1,22,40,8.69,-2.97
2010,1,1,22,45,8.71,-3.02
2010,1,1,22,50,8.51,-3.0500000000000003
2010,1,1,22,55,8.290000000000001,-3.06
2010,1,1,23,0,8.15,-3.0700000000000003
2010,1,1,23,5,8.15,-3.0700000000000003
2010,1,1,23,10,8.14,-3.0700000000000003
2010,1,1,23,15,8.14,-3.0500000000000003
2010,1,1,23,20,8.05,-3.04
2010,1,1,23,25,7.92,-3.02
2010,1,1,23,30,7.82,-2.97
2010,1,1,23,35,7.78,-2.92
2010,1,1,23,40,7.8100000000000005,-2.87
2010,1,1,23,45,7.91,-2.83
2010,1,1,23,50,8.09,-2.79
2010,1,1,23,55,8.17,-2.7600000000000002
2010,1,2,0,0,8.120000000000001,-2.73
2010,1,2,0,5,8.08,-2.71
2010,1,2,0,10,8.040000000000001,-2.73
2010,1,2,0,15,7.88,-2.75
2010,1,2,0,20,7.59,-2.79
2010,1,2,0,25,7.22,-2.82
2010,1,2,0,30,6.88,-2.86
2010,1,2,0,35,6.68,-2.91
2010,1,2,0,40,6.6000000000000005,-2.95
2010,1,2,0,45,6.6000000000000005,-2.98
2010,1,2,0,50,6.7,-3.02
2010,1,2,0,55,6.7700000000000005,-3.0500000000000003
2010,1,2,1,0,6.7700000000000005,-3.09
2010,1,2,1,5,6.73,-3.14
2010,1,2,1,10,6.74,-3.18
2010,1,2,1,15,6.82,-3.22
2010,1,2,1,20,6.98,-3.27
2010,1,2,1,25,7.18,-3.31
2010,1,2,1,30,7.42,-3.35
2010,1,2,1,35,7.73,-3.39
2010,1,2,1,40,8.040000000000001,-3.44
2010,1,2,1,45,8.27,-3.49
2010,1,2,1,50,8.36,-3.54
2010,1,2,1,55,8.31,-3.6
2010,1,2,2,0,8.26,-3.66
2010,1,2,2,5,8.24,-3.72
2010,1,2,2,10,8.27,-3.77
2010,1,2,2,15,8.36,-3.83
2010,1,2,2,20,8.48,-3.88
2010,1,2,2,25,8.61,-3.93
2010,1,2,2,30,8.78,-3.99
2010,1,2,2,35,8.96,-4.05
2010,1,2,2,40,9.05,-4.12
2010,1,2,2,45,9.06,-4.19
2010,1,2,2,50,9.08,-4.28
2010,1,2,2,55,9.16,-4.37
2010,1,2,3,0,9.21,-4.45
2010,1,2,3,5,9.21,-4.54
2010,1,2,3,10,9.18,-4.63
2010,1,2,3,15,9.11,-4.72
2010,1,2,3,20,9.01,-4.8
2010,1,2,3,25,8.91,-4.87
2010,1,2,3,30,8.790000000000001,-4.93
2010,1,2,3,35,8.67,-4.99
2010,1,2,3,40,8.64,-5.04
2010,1,2,3,45,8.6,-5.09
2010,1,2,3,50,8.5,-5.14
2010,1,2,3,55,8.33,-5.19
2010,1,2,4,0,8.06,-5.23
2010,1,2,4,5,7.78,-5.25
2010,1,2,4,10,7.67,-5.25
2010,1,2,4,15,7.82,-5.26
2010,1,2,4,20,8.13,-5.29
2010,1,2,4,25,8.49,-5.3500000000000005
2010,1,2,4,30,8.81,-5.42
2010,1,2,4,35,9.03,-5.46
2010,1,2,4,40,9.120000000000001,-5.49
2010,1,2,4,45,9.200000000000001,-5.54
2010,1,2,4,50,9.31,-5.61
2010,1,2,4,55,9.42,-5.68
2010,1,2,5,0,9.58,-5.75
2010,1,2,5,5,9.67,-5.8
2010,1,2,5,10,9.73,-5.8500000000000005
2010,1,2,5,15,9.81,-5.9
2010,1,2,5,20,9.94,-5.96
2010,1,2,5,25,10.09,-6.01
2010,1,2,5,30,10.15,-6.07
2010,1,2,5,35,10.14,-6.13
2010,1,2,5,40,10.07,-6.18
2010,1,2,5,45,9.98,-6.22
2010,1,2,5,50,9.88,-6.25
2010,1,2,5,55,9.83,-6.26
2010,1,2,6,0,9.85,-6.28
2010,1,2,6,5,9.88,-6.3
2010,1,2,6,10,9.88,-6.33
2010,1,2,6,15,9.83,-6.38
2010,1,2,6,20,9.63,-6.41
2010,1,2,6,25,9.31,-6.44
2010,1,2,6,30,8.98,-6.48
2010,1,2,6,35,8.71,-6.51
2010,1,2,6,40,8.56,-6.55
2010,1,2,6,45,8.52,-6.6000000000000005
2010,1,2,6,50,8.53,-6.65
2010,1,2,6,55,8.46,-6.7
2010,1,2,7,0,8.36,-6.76
2010,1,2,7,5,8.290000000000001,-6.82
2010,1,2,7,10,8.35,-6.86
2010,1,2,7,15,8.55,-6.9
2010,1,2,7,20,8.67,-6.96
2010,1,2,7,25,8.59,-7.03
2010,1,2,7,30,8.38,-7.09
2010,1,2,7,35,8.13,-7.15
2010,1,2,7,40,7.95,-7.2
2010,1,2,7,45,7.83,-7.26
2010,1,2,7,50,7.8,-7.33
2010,1,2,7,55,7.8500000000000005,-7.390000000000001
2010,1,2,8,0,7.92,-7.45
2010,1,2,8,5,8,-7.51
2010,1,2,8,10,8.08,-7.57
