Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,100293,-,-,-,35.69,-105.94,-7,2166,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,
2019,1,1,0,0,0,0,0,0.87,5.800000000000001,80.25,-7.5,779,N/A
2019,1,1,0,30,0,0,0,0.87,5.7,82.14,-7.800000000000001,779,N/A
2019,1,1,1,0,0,0,0,0.87,5.7,79.39,-8.200000000000001,780,N/A
2019,1,1,1,30,0,0,0,0.87,5.7,81.26,-8.5,780,N/A
2019,1,1,2,0,0,0,0,0.87,5.7,79.58,-8.9,780,N/A
2019,1,1,2,30,0,0,0,0.87,5.5,81.47,-9.200000000000001,780,N/A
2019,1,1,3,0,0,0,0,0.87,5.4,79.58,-9.5,780,N/A
2019,1,1,3,30,0,0,0,0.87,5.2,80.85000000000001,-9.700000000000001,780,N/A
2019,1,1,4,0,0,0,0,0.87,5,79.43,-9.9,780,N/A
2019,1,1,4,30,0,0,0,0.87,4.9,80.69,-10.100000000000001,780,N/A
2019,1,1,5,0,0,0,0,0.87,4.7,79.46000000000001,-10.3,780,N/A
2019,1,1,5,30,0,0,0,0.87,4.6000000000000005,80.83,-10.5,781,N/A
2019,1,1,6,0,0,0,0,0.87,4.5,79.18,-10.600000000000001,781,N/A
2019,1,1,6,30,0,0,0,0.87,4.6000000000000005,79.82000000000001,-10.700000000000001,781,N/A
2019,1,1,7,0,0,0,0,0.87,4.6000000000000005,79.22,-10.8,782,N/A
2019,1,1,7,30,16,94,20,0.87,4.6000000000000005,77.97,-10.600000000000001,782,N/A
2019,1,1,8,0,45,238,75,0.87,4.6000000000000005,77.46000000000001,-10.4,783,N/A
2019,1,1,8,30,70,369,147,0.87,4.5,74.46000000000001,-9.9,783,N/A
2019,1,1,9,0,76,574,240,0.87,4.5,74.68,-9.5,783,N/A
2019,1,1,9,30,106,501,282,0.87,4.4,71.25,-8.9,783,N/A
2019,1,1,10,0,156,215,244,0.87,4.4,72.84,-8.4,783,N/A
2019,1,1,10,30,135,568,393,0.87,4.2,69.43,-7.800000000000001,782,N/A
2019,1,1,11,0,83,845,496,0.87,4.1000000000000005,72.04,-7.2,782,N/A
2019,1,1,11,30,85,918,554,0.87,3.9000000000000004,68.27,-6.5,782,N/A
2019,1,1,12,0,86,922,566,0.87,3.7,71.56,-5.800000000000001,781,N/A
2019,1,1,12,30,78,904,545,0.87,3.5,68.37,-5.2,781,N/A
2019,1,1,13,0,80,916,539,0.87,3.2,71.78,-4.7,781,N/A
2019,1,1,13,30,108,727,452,0.87,3,71.24,-4.6000000000000005,781,N/A
2019,1,1,14,0,154,445,346,0.87,2.7,73.96000000000001,-4.4,781,N/A
2019,1,1,14,30,148,191,221,0.87,2.3000000000000003,75.08,-4.6000000000000005,781,N/A
2019,1,1,15,0,109,402,237,0.87,2,77.14,-4.7,781,N/A
2019,1,1,15,30,85,366,176,0.87,1.6,81.44,-5.4,782,N/A
2019,1,1,16,0,61,255,104,0.87,1.3,82.18,-6,782,N/A
2019,1,1,16,30,32,114,41,0.87,1.3,82.18,-6,782,N/A
2019,1,1,17,0,3,3,3,0.87,1.2000000000000002,87.41,-7.800000000000001,783,N/A
2019,1,1,17,30,0,0,0,0.87,1.2000000000000002,90.17,-8.200000000000001,783,N/A
2019,1,1,18,0,0,0,0,0.87,1.2000000000000002,88.53,-8.700000000000001,783,N/A
2019,1,1,18,30,0,0,0,0.87,1.2000000000000002,91.34,-9.1,783,N/A
2019,1,1,19,0,0,0,0,0.87,1.2000000000000002,89.04,-9.600000000000001,783,N/A
2019,1,1,19,30,0,0,0,0.87,1.2000000000000002,90.45,-9.8,783,N/A
2019,1,1,20,0,0,0,0,0.87,1.2000000000000002,87.68,-10.100000000000001,783,N/A
2019,1,1,20,30,0,0,0,0.87,1.2000000000000002,89.19,-10.3,784,N/A
2019,1,1,21,0,0,0,0,0.87,1.2000000000000002,86.44,-10.4,784,N/A
2019,1,1,21,30,0,0,0,0.87,1.2000000000000002,87.71000000000001,-10.600000000000001,783,N/A
2019,1,1,22,0,0,0,0,0.87,1.2000000000000002,85.81,-10.8,783,N/A
2019,1,1,22,30,0,0,0,0.87,1.3,87.19,-11,783,N/A
2019,1,1,23,0,0,0,0,0.87,1.3,85.76,-11.200000000000001,783,N/A
2019,1,1,23,30,0,0,0,0.87,1.4000000000000001,86.45,-11.3,783,N/A
2019,1,2,0,0,0,0,0,0.87,1.4000000000000001,85.56,-11.5,783,N/A
2019,1,2,0,30,0,0,0,0.87,1.4000000000000001,86.25,-11.600000000000001,783,N/A
2019,1,2,1,0,0,0,0,0.87,1.5,84.87,-11.700000000000001,783,N/A
2019,1,2,1,30,0,0,0,0.87,1.5,84.87,-11.700000000000001,783,N/A
2019,1,2,2,0,0,0,0,0.87,1.5,83.68,-11.600000000000001,783,N/A
2019,1,2,2,30,0,0,0,0.87,1.5,83.01,-11.5,783,N/A
2019,1,2,3,0,0,0,0,0.87,1.5,82.38,-11.4,783,N/A
2019,1,2,3,30,0,0,0,0.87,1.5,81.72,-11.3,783,N/A
2019,1,2,4,0,0,0,0,0.87,1.5,80.22,-11.100000000000001,783,N/A
2019,1,2,4,30,0,0,0,0.87,1.5,79.58,-11,783,N/A
2019,1,2,5,0,0,0,0,0.87,1.6,79.14,-11,783,N/A
2019,1,2,5,30,0,0,0,0.87,1.6,77.89,-10.8,783,N/A
2019,1,2,6,0,0,0,0,0.87,1.6,76.97,-10.700000000000001,783,N/A
2019,1,2,6,30,0,0,0,0.87,1.6,75.16,-10.4,783,N/A
2019,1,2,7,0,0,0,0,0.87,1.6,73.76,-10,784,N/A
2019,1,2,7,30,16,56,18,0.87,1.9000000000000001,63.07,-8,784,N/A
2019,1,2,8,0,47,144,65,0.87,2.2,65.06,-6,784,N/A
2019,1,2,8,30,81,201,123,0.87,2.2,56.77,-4.2,784,N/A
2019,1,2,9,0,102,377,209,0.87,2.3000000000000003,61.36,-2.5,784,N/A
2019,1,2,9,30,105,543,296,0.87,2.1,55.36,-1.1,784,N/A
2019,1,2,10,0,98,673,373,0.87,1.9000000000000001,58.9,0.2,784,N/A
2019,1,2,10,30,104,722,432,0.87,1.7000000000000002,55.53,1,783,N/A
2019,1,2,11,0,95,800,487,0.87,1.5,56.32,1.7000000000000002,783,N/A
2019,1,2,11,30,84,900,544,0.87,1.5,54.660000000000004,2.1,782,N/A
2019,1,2,12,0,100,836,536,0.87,1.5,52.480000000000004,2.4000000000000004,782,N/A
2019,1,2,12,30,106,809,525,0.87,1.6,52.11,2.5,782,N/A
2019,1,2,13,0,92,835,512,0.87,1.6,50.5,2.6,782,N/A
2019,1,2,13,30,72,930,513,0.87,1.7000000000000002,51.22,2.4000000000000004,782,N/A
2019,1,2,14,0,75,861,449,0.87,1.9000000000000001,51.660000000000004,2.2,782,N/A
2019,1,2,14,30,70,781,369,0.87,1.7000000000000002,53.92,1.6,782,N/A
2019,1,2,15,0,58,822,322,0.87,1.6,58.22,1.1,782,N/A
2019,1,2,15,30,57,653,220,0.87,1.2000000000000002,64.41,-0.30000000000000004,782,N/A
