Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,100293,-,-,-,35.69,-105.94,-7,2166,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,
2015,1,1,0,0,0,0,0,0.866,2.9000000000000004,72.99,-9,780,N/A
2015,1,1,0,30,0,0,0,0.866,2.9000000000000004,72.98,-9,780,N/A
2015,1,1,1,0,0,0,0,0.866,3,71.83,-10,780,N/A
2015,1,1,1,30,0,0,0,0.866,3.1,71.81,-10,780,N/A
2015,1,1,2,0,0,0,0,0.866,3.3000000000000003,71.16,-10,780,N/A
2015,1,1,2,30,0,0,0,0.866,3.4000000000000004,71.12,-10,780,N/A
2015,1,1,3,0,0,0,0,0.866,3.5,71.75,-10,780,N/A
2015,1,1,3,30,0,0,0,0.866,3.6,71.73,-9,780,N/A
2015,1,1,4,0,0,0,0,0.866,3.7,73.42,-9,780,N/A
2015,1,1,4,30,0,0,0,0.866,3.7,67.87,-9,780,N/A
2015,1,1,5,0,0,0,0,0.866,3.8000000000000003,72.59,-9,780,N/A
2015,1,1,5,30,0,0,0,0.866,3.4000000000000004,72.61,-8,780,N/A
2015,1,1,6,0,0,0,0,0.866,3.1,77.03,-8,780,N/A
2015,1,1,6,30,0,0,0,0.866,2.9000000000000004,71.28,-8,780,N/A
2015,1,1,7,0,0,0,0,0.866,2.8000000000000003,73.93,-8,780,N/A
2015,1,1,7,30,9,0,9,0.866,2.8000000000000003,68.44,-7,780,N/A
2015,1,1,8,0,37,0,37,0.866,2.9000000000000004,75.2,-7,780,N/A
2015,1,1,8,30,70,0,70,0.866,2.9000000000000004,69.67,-6,780,N/A
2015,1,1,9,0,118,200,175,0.866,2.9000000000000004,73.25,-5,780,N/A
2015,1,1,9,30,69,883,378,0.866,2.9000000000000004,67.93,-4,780,N/A
2015,1,1,10,0,73,931,452,0.866,3,67.74,-3,780,N/A
2015,1,1,10,30,77,958,512,0.866,2.9000000000000004,62.88,-2,780,N/A
2015,1,1,11,0,79,981,558,0.866,2.9000000000000004,60.85,-2,780,N/A
2015,1,1,11,30,81,992,587,0.866,2.9000000000000004,60.82,-1,780,N/A
2015,1,1,12,0,82,996,600,0.866,3,58.2,-1,780,N/A
2015,1,1,12,30,81,995,595,0.866,3,58.19,-1,780,N/A
2015,1,1,13,0,80,987,574,0.866,3,56.46,-1,780,N/A
2015,1,1,13,30,78,973,537,0.866,3,56.47,-1,780,N/A
2015,1,1,14,0,74,951,484,0.866,3,54.29,-2,780,N/A
2015,1,1,14,30,68,919,418,0.866,2.8000000000000003,54.300000000000004,-2,780,N/A
2015,1,1,15,0,98,515,262,0.866,2.7,55.5,-2,780,N/A
2015,1,1,15,30,52,805,251,0.866,2.1,59.83,-3,780,N/A
2015,1,1,16,0,40,696,157,0.866,1.5,59.49,-4,780,N/A
2015,1,1,16,30,25,495,65,0.866,1.2000000000000002,64.21000000000001,-5,780,N/A
2015,1,1,17,0,0,0,0,0.866,1,64.31,-7,780,N/A
2015,1,1,17,30,0,0,0,0.866,1,64.33,-7,780,N/A
2015,1,1,18,0,0,0,0,0.866,1.1,67.17,-8,780,N/A
2015,1,1,18,30,0,0,0,0.866,1.1,67.17,-8,780,N/A
2015,1,1,19,0,0,0,0,0.866,1.2000000000000002,70,-9,780,N/A
2015,1,1,19,30,0,0,0,0.866,1.1,70,-9,780,N/A
2015,1,1,20,0,0,0,0,0.866,1.1,68.02,-9,780,N/A
2015,1,1,20,30,0,0,0,0.866,1.1,68.01,-9,780,N/A
2015,1,1,21,0,0,0,0,0.866,1.1,71.69,-9,780,N/A
2015,1,1,21,30,0,0,0,0.866,1.1,71.69,-9,780,N/A
2015,1,1,22,0,0,0,0,0.866,1.1,69.72,-10,780,N/A
2015,1,1,22,30,0,0,0,0.866,1.1,69.71000000000001,-10,780,N/A
2015,1,1,23,0,0,0,0,0.866,1.2000000000000002,67.95,-10,780,N/A
2015,1,1,23,30,0,0,0,0.866,1.2000000000000002,67.95,-10,780,N/A
2015,1,2,0,0,0,0,0,0.866,1.2000000000000002,66.72,-10,780,N/A
2015,1,2,0,30,0,0,0,0.866,1.2000000000000002,66.72,-10,780,N/A
2015,1,2,1,0,0,0,0,0.866,1.3,65.93,-10,780,N/A
2015,1,2,1,30,0,0,0,0.866,1.3,65.93,-10,780,N/A
2015,1,2,2,0,0,0,0,0.866,1.4000000000000001,65.38,-10,780,N/A
2015,1,2,2,30,0,0,0,0.866,1.4000000000000001,65.37,-10,780,N/A
2015,1,2,3,0,0,0,0,0.866,1.5,64.81,-10,780,N/A
2015,1,2,3,30,0,0,0,0.866,1.5,64.8,-10,780,N/A
2015,1,2,4,0,0,0,0,0.866,1.5,63.690000000000005,-10,780,N/A
2015,1,2,4,30,0,0,0,0.866,1.5,63.7,-10,780,N/A
2015,1,2,5,0,0,0,0,0.866,1.5,62.17,-10,780,N/A
2015,1,2,5,30,0,0,0,0.866,1.5,62.190000000000005,-10,780,N/A
2015,1,2,6,0,0,0,0,0.866,1.5,61.28,-10,780,N/A
2015,1,2,6,30,0,0,0,0.866,1.5,61.29,-9,780,N/A
2015,1,2,7,0,0,0,0,0.866,1.6,62.56,-9,780,N/A
2015,1,2,7,30,15,340,27,0.866,2.1,53.51,-7,780,N/A
2015,1,2,8,0,32,624,110,0.866,2.7,54.15,-5,780,N/A
2015,1,2,8,30,44,768,204,0.866,2.9000000000000004,46.56,-3,780,N/A
2015,1,2,9,0,52,856,295,0.866,3.1,45.87,-2,780,N/A
2015,1,2,9,30,59,911,379,0.866,3.2,42.61,-1,780,N/A
2015,1,2,10,0,64,949,452,0.866,3.3000000000000003,43.18,0,780,N/A
2015,1,2,10,30,69,974,511,0.866,3.2,43.15,1,780,N/A
2015,1,2,11,0,72,988,556,0.866,3.1,44.910000000000004,2,780,N/A
2015,1,2,11,30,74,998,585,0.866,3.1,44.87,2,780,N/A
2015,1,2,12,0,75,1002,597,0.866,3.1,45.74,3,780,N/A
2015,1,2,12,30,75,1000,593,0.866,3.1,45.72,3,780,N/A
2015,1,2,13,0,74,992,572,0.866,3.2,44.6,3,770,N/A
2015,1,2,13,30,71,978,535,0.866,3.1,44.59,3,770,N/A
2015,1,2,14,0,68,956,482,0.866,3,45.84,3,770,N/A
2015,1,2,14,30,63,925,416,0.866,2.6,49.19,2,770,N/A
2015,1,2,15,0,57,875,338,0.866,2.2,51.74,2,770,N/A
2015,1,2,15,30,49,806,250,0.866,1.7000000000000002,55.57,1,770,N/A
2015,1,2,16,0,40,690,157,0.866,1.2000000000000002,59.43,0,770,N/A
2015,1,2,16,30,25,493,66,0.866,1.1,63.9,-1,770,N/A
2015,1,2,17,0,0,0,0,0.151,1.1,60.9,-2,770,N/A
2015,1,2,17,30,0,0,0,0.151,0.9,60.89,-2,770,N/A
2015,1,2,18,0,0,0,0,0.151,0.8,59.29,-2,770,N/A
2015,1,2,18,30,0,0,0,0.151,0.6000000000000001,59.28,-2,770,N/A
2015,1,2,19,0,0,0,0,0.151,0.5,62.78,-3,770,N/A
2015,1,2,19,30,0,0,0,0.151,0.4,62.78,-3,770,N/A
2015,1,2,20,0,0,0,0,0.151,0.4,62.74,-3,770,N/A
2015,1,2,20,30,0,0,0,0.151,0.30000000000000004,62.72,-3,770,N/A
2015,1,2,21,0,0,0,0,0.151,0.30000000000000004,67.31,-4,770,N/A
